Date,AAPL,ACO-X.TO,AER,AGG,AMAT,AMSF,APO,BLBD,CEG,CG,CSH-UN.TO,DOLE,EA,GSL,HBM.TO,ISRG,L.TO,MA,MP,NSR,RSP,SPSB,SPY,TEX,TMUS,VEEV,WFG,WSC,XBB.TO,XIU.TO
2022-05-26,0.0,0.0,0.0,27559.287048597864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2800.396102443454,0.0,0.0,2290.2005107113946,0.0,2206.1995636190113,0.0,,52122.460791222635,0.0,0.0,2427.3845900024935,0.0,0.0,0.0,0.0,0.0,0.0
2022-05-27,0.0,0.0,0.0,27502.7293307289,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2787.0686004161835,0.0,0.0,2341.648581770569,0.0,2247.6431919707647,0.0,,53121.32246676421,0.0,0.0,2462.004793751432,0.0,0.0,0.0,0.0,0.0,0.0
2022-05-30,0.0,0.0,0.0,27396.576517336318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2776.3112981319427,0.0,0.0,2332.610475699621,0.0,2238.9679203109517,0.0,,52916.28907668968,0.0,0.0,2452.5021464941383,0.0,0.0,0.0,0.0,0.0,0.0
2022-05-31,0.0,0.0,0.0,27076.370171547118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2763.756903716858,0.0,0.0,2304.6637336354615,0.0,2227.4740826325615,0.0,,52137.78378500648,0.0,0.0,2424.228645967174,0.0,0.0,0.0,0.0,0.0,0.0
2022-06-01,0.0,0.0,0.0,26930.703224936944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2777.7381677989615,0.0,0.0,2187.9626338089292,0.0,2219.587713233741,0.0,,51518.63619512122,0.0,0.0,2404.0219256611817,0.0,0.0,0.0,0.0,0.0,0.0
2022-06-02,0.0,0.0,0.0,27020.848847661924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2822.818398863077,0.0,0.0,2302.1463855466573,0.0,2261.706168046803,0.0,,52533.27360148207,0.0,0.0,2520.083822734159,0.0,0.0,0.0,0.0,0.0,0.0
2022-06-03,0.0,0.0,0.0,26772.833972872657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2791.6327687478624,0.0,0.0,2190.061225592508,0.0,2212.133751950896,0.0,,51521.67986299435,0.0,0.0,2486.0599397378683,0.0,0.0,0.0,0.0,0.0,0.0
2022-06-06,0.0,0.0,0.0,26640.753513323878,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2782.1025359516207,0.0,0.0,2178.9997936710133,0.0,2229.151241010022,0.0,,51771.58437607976,0.0,0.0,2522.544242014188,0.0,0.0,0.0,0.0,0.0,0.0
2022-06-07,0.0,0.0,0.0,26732.01709637019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2797.090553625603,0.0,0.0,2233.704798073959,0.0,2252.289744297359,0.0,,52245.59142038488,0.0,0.0,2568.7127592395154,0.0,0.0,0.0,0.0,0.0,0.0
2022-06-08,0.0,0.0,0.0,26530.72621832546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2752.8374168121372,0.0,0.0,2192.400605571165,0.0,2234.0992993954933,0.0,,51330.12396220773,0.0,0.0,2527.8447449943997,0.0,0.0,0.0,0.0,0.0,0.0
2022-06-09,0.0,0.0,0.0,26534.708534743095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2688.7098626339866,0.0,0.0,2108.2339370888512,0.0,2154.5509636990573,0.0,,50226.48994054312,0.0,0.0,2420.4929072935993,0.0,0.0,0.0,0.0,0.0,0.0
2022-06-10,0.0,0.0,0.0,26645.412220208458,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2673.5067936574633,0.0,0.0,2085.9866101422085,0.0,2091.3901420605907,0.0,,49445.00583269262,0.0,0.0,2344.6709996524514,0.0,0.0,0.0,0.0,0.0,0.0
2022-06-13,0.0,0.0,0.0,26404.399697085602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2599.0146308943076,0.0,0.0,1996.1184749171662,0.0,2012.5370365241906,0.0,,47810.640579815845,0.0,0.0,2181.444013278442,0.0,0.0,0.0,0.0,0.0,0.0
2022-06-14,0.0,0.0,0.0,26437.50187096701,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2589.5203491227585,0.0,0.0,1970.6233154266374,0.0,2042.283621748138,0.0,,47906.24309344821,0.0,0.0,2205.596794860161,0.0,0.0,0.0,0.0,0.0,0.0
2022-06-15,0.0,0.0,0.0,26844.861007874686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2639.1173966119095,0.0,0.0,2031.090896675014,0.0,2071.6574052972646,0.0,,48571.83555573656,0.0,0.0,2232.552518818684,0.0,0.0,0.0,0.0,0.0,0.0
2022-06-16,0.0,0.0,0.0,26760.800580385112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2598.5713108633645,0.0,0.0,1964.069028962127,0.0,1955.0634237628583,0.0,,46594.57077990196,0.0,0.0,2021.6406648806496,0.0,0.0,0.0,0.0,0.0,0.0
2022-06-17,0.0,0.0,0.0,26925.241010879727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2626.241734692958,0.0,0.0,1990.532736489331,0.0,1979.442468417983,0.0,,46993.06974033998,0.0,0.0,1995.565517850382,0.0,0.0,0.0,0.0,0.0,0.0
2022-06-20,0.0,0.0,0.0,27022.31022599961,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2635.7096991133585,0.0,0.0,1997.7088821113284,0.0,1986.5786320908228,0.0,,47162.48625155804,0.0,0.0,2002.7598073447552,0.0,0.0,0.0,0.0,0.0,0.0
2022-06-21,0.0,0.0,0.0,26875.875163717952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2669.798098628322,0.0,0.0,2018.0987521364004,0.0,2026.5638221858717,0.0,,47908.09169690756,0.0,0.0,2006.2254644123223,0.0,0.0,0.0,0.0,0.0,0.0
2022-06-22,0.0,0.0,0.0,27000.273422972416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2631.7962000137195,0.0,0.0,2075.518175803125,0.0,2010.8230387617368,0.0,,47698.76822802937,0.0,0.0,1992.8941559575032,0.0,0.0,0.0,0.0,0.0,0.0
2022-06-23,0.0,0.0,0.0,27179.66292858575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2636.8572634607553,0.0,0.0,2120.8777503967285,0.0,2019.6731093684502,0.0,,48213.04477822967,0.0,0.0,1964.0087230866193,0.0,0.0,0.0,0.0,0.0,0.0
2022-06-24,0.0,0.0,0.0,27185.468466685008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2666.996081938385,0.0,0.0,2178.4041674440523,0.0,2111.0669978123587,0.0,,49870.909835036364,0.0,0.0,2086.7621207336415,0.0,0.0,0.0,0.0,0.0,0.0
2022-06-27,0.0,0.0,0.0,26876.8584008491,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2554.9417331304867,0.0,0.0,2145.4584790165536,0.0,2085.8442613625084,0.0,,49500.2036784192,0.0,0.0,2043.5775648083945,0.0,0.0,0.0,0.0,0.0,0.0
