Date,AAPL,ACO-X.TO,AER,AGG,AMAT,AMSF,APO,BLBD,CEG,CG,CSH-UN.TO,DOLE,EA,GSL,HBM.TO,ISRG,L.TO,MA,MP,NSR,RSP,SCHP,SPSB,SPY,TEX,TLT,TMUS,VEEV,WFG,WSC,XBB.TO,XIU.TO
2022-05-25,0.0,0.0,0.0,27321.52682370114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2766.432245426753,0.0,0.0,2283.207911410529,0.0,2170.782523406342,0.0,,50809.0424687895,0.0,0.0,0.0,2348.471612550915,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-05-26,0.0,0.0,0.0,27295.837969305496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2792.7402898129076,0.0,0.0,2290.2005107113946,0.0,2202.705190637116,0.0,,51873.3082612577,0.0,0.0,0.0,2417.1700974341657,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-05-27,0.0,0.0,0.0,27239.814113218323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2779.450017333991,0.0,0.0,2341.648581770569,0.0,2244.0839188073915,0.0,,52867.39555415916,0.0,0.0,0.0,2451.645090878181,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-05-30,0.0,0.0,0.0,27134.676078747747,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2768.7221206414106,0.0,0.0,2332.610475699621,0.0,2235.422384942667,0.0,,52663.342250673304,0.0,0.0,0.0,2442.1824291653284,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-05-31,0.0,0.0,0.0,26817.529355731796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2756.2011686025653,0.0,0.0,2304.6637336354615,0.0,2223.9470559032998,0.0,,51888.5563328856,0.0,0.0,0.0,2414.027476668365,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-06-01,0.0,0.0,0.0,26673.252865283175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2770.1442761917133,0.0,0.0,2187.9626338089292,0.0,2216.073108381788,0.0,,51272.373171394574,0.0,0.0,0.0,2393.9061739306853,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-06-02,0.0,0.0,0.0,26762.541751158846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2815.1004814505577,0.0,0.0,2302.1463855466573,0.0,2258.1245333461266,0.0,,52282.149080769304,0.0,0.0,0.0,2509.4794938806735,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-06-03,0.0,0.0,0.0,26516.899403769698,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2784.0022008118685,0.0,0.0,2190.061225592508,0.0,2208.630526449415,0.0,,51275.40243894051,0.0,0.0,0.0,2475.598942052602,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-06-06,0.0,0.0,0.0,26386.076015861327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2774.4965986669413,0.0,0.0,2178.9997936710133,0.0,2225.6213394960105,0.0,,51524.09779995411,0.0,0.0,0.0,2511.92899743835,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-06-07,0.0,0.0,0.0,26476.471331236025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2789.444579405972,0.0,0.0,2233.704798073959,0.0,2248.723209827567,0.0,,51995.83534233705,0.0,0.0,0.0,2557.9043938048126,0.0,0.0,0.0,0.0,0.0,0.0,0.0
