Date,AAPL,ACO-X.TO,AER,AGG,AMAT,AMSF,APO,BLBD,CEG,CG,CGY.TO,CSH-UN.TO,DOLE,EA,FFH.TO,GOOG,GSL,HBM.TO,IAU,ISRG,L.TO,LUNR,MA,MP,RY.TO,SCHP,SPSB,SPY,TEX,TLT,TMUS,VEEV,WFG.TO,WSC,XBB.TO,XIU.TO
2022-05-02,157.9600067138672,44.65999984741211,46.68000030517578,102.12999725341797,112.97000122070312,47.06999969482422,51.91999816894531,16.149999618530273,58.20000076293945,37.04999923706055,67.81999969482422,11.899999618530273,12.09000015258789,120.0,661.0999755859375,117.15699768066406,22.510000228881836,8.149999618530273,35.369998931884766,240.66000366210938,29.1200008392334,9.699999809265137,359.0400085449219,38.68000030517578,129.6999969482422,28.9950008392334,29.84000015258789,414.4800109863281,34.689998626708984,117.18000030517578,126.4000015258789,187.58999633789062,114.44000244140625,34.84000015258789,28.100000381469727,31.780000686645508
2022-05-03,159.47999572753906,44.599998474121094,47.45000076293945,102.36000061035156,113.80000305175781,46.619998931884766,51.72999954223633,15.979999542236328,59.70000076293945,38.61000061035156,68.58999633789062,11.84000015258789,12.210000038146973,122.51000213623047,683.4600219726562,118.12950134277344,23.729999542236328,8.170000076293945,35.470001220703125,238.11000061035156,28.5049991607666,9.699999809265137,357.7900085449219,39.529998779296875,130.97000122070312,29.06999969482422,29.829999923706055,416.3800048828125,34.439998626708984,117.97000122070312,126.25,183.6999969482422,117.16999816894531,35.90999984741211,28.06999969482422,32.099998474121094
2022-05-04,166.02000427246094,45.38999938964844,48.58000183105469,103.0199966430664,118.80999755859375,48.0,53.65999984741211,16.549999237060547,61.810001373291016,40.540000915527344,69.93000030517578,12.039999961853027,12.260000228881836,123.72000122070312,698.530029296875,122.57499694824219,24.059999465942383,8.279999732971191,35.81999969482422,246.30999755859375,28.167499542236328,9.710000038146973,368.5199890136719,40.59000015258789,132.60000610351562,29.315000534057617,29.93000030517578,429.05999755859375,36.61000061035156,118.62000274658203,132.3699951171875,188.19000244140625,119.05000305175781,36.630001068115234,28.25,32.47999954223633
2022-05-05,156.77000427246094,45.630001068115234,47.36000061035156,102.0,113.47000122070312,47.470001220703125,53.369998931884766,15.720000267028809,60.15999984741211,38.38999938964844,68.97000122070312,11.850000381469727,11.949999809265137,119.61000061035156,677.2999877929688,116.74649810791016,23.459999084472656,7.900000095367432,35.66999816894531,233.97999572753906,28.0625,9.699999809265137,353.3699951171875,39.75,130.32000732421875,29.0,29.8700008392334,413.80999755859375,34.869998931884766,115.37000274658203,129.55999755859375,178.4499969482422,118.68000030517578,34.65999984741211,27.969999313354492,31.770000457763672
2022-05-06,157.27999877929688,46.279998779296875,46.2599983215332,101.56999969482422,112.5,48.2400016784668,52.900001525878906,15.479999542236328,60.27000045776367,37.689998626708984,69.0,11.930000305175781,11.8100004196167,115.29000091552734,675.77001953125,115.66000366210938,23.049999237060547,7.71999979019165,35.7400016784668,224.85000610351562,27.940000534057617,9.699999809265137,347.1199951171875,37.689998626708984,129.58999633789062,28.915000915527344,29.860000610351562,411.3399963378906,34.31999969482422,113.66999816894531,126.80000305175781,174.86000061035156,117.2300033569336,34.2599983215332,27.809999465942383,31.68000030517578
2022-05-09,152.05999755859375,47.20000076293945,41.790000915527344,102.06999969482422,105.75,48.38999938964844,49.54999923706055,15.119999885559082,57.619998931884766,35.52000045776367,66.87999725341797,12.039999961853027,11.489999771118164,112.04000091552734,667.7899780273438,113.08399963378906,21.309999465942383,7.159999847412109,35.209999084472656,208.7100067138672,29.045000076293945,9.699999809265137,327.989990234375,38.290000915527344,127.7300033569336,28.815000534057617,29.920000076293945,398.1700134277344,33.52000045776367,114.66999816894531,121.7300033569336,166.1199951171875,117.30999755859375,32.20000076293945,27.989999771118164,30.790000915527344
2022-05-10,154.50999450683594,46.77000045776367,42.93000030517578,102.37999725341797,107.18000030517578,47.18000030517578,50.439998626708984,14.899999618530273,57.040000915527344,36.459999084472656,67.33999633789062,11.729999542236328,10.869999885559082,111.5999984741211,664.469970703125,114.58450317382812,22.010000228881836,6.900000095367432,34.90999984741211,211.38999938964844,28.872499465942383,9.729999542236328,325.3299865722656,36.08000183105469,126.37000274658203,28.684999465942383,29.920000076293945,399.0899963378906,32.97999954223633,115.70999908447266,123.0,164.74000549316406,113.95999908447266,33.93000030517578,27.940000534057617,30.6299991607666
2022-05-11,146.5,46.349998474121094,42.970001220703125,102.76000213623047,103.91999816894531,47.81999969482422,51.0099983215332,14.0600004196167,57.369998931884766,35.43000030517578,66.05000305175781,11.800000190734863,10.789999961853027,120.48999786376953,667.4400024414062,113.96099853515625,21.450000762939453,7.039999961853027,35.20000076293945,210.8699951171875,27.822500228881836,9.670000076293945,325.8699951171875,34.20000076293945,126.38999938964844,29.020000457763672,29.889999389648438,392.75,32.150001525878906,117.94000244140625,123.27999877929688,160.05999755859375,110.9800033569336,33.4900016784668,27.989999771118164,30.56999969482422
2022-05-12,142.55999755859375,46.0,41.86000061035156,102.94999694824219,106.76000213623047,47.849998474121094,51.56999969482422,14.15999984741211,53.470001220703125,35.54999923706055,64.68000030517578,11.770000457763672,11.029999732971191,120.94999694824219,659.5,113.16100311279297,20.799999237060547,6.579999923706055,34.65999984741211,211.69000244140625,28.40250015258789,9.630000114440918,321.239990234375,34.08000183105469,125.33999633789062,28.875,29.940000534057617,392.3399963378906,31.979999542236328,117.72000122070312,124.02999877929688,164.14999389648438,110.97000122070312,33.369998931884766,28.139999389648438,30.43000030517578
2022-05-13,147.11000061035156,46.400001525878906,44.689998626708984,102.51000213623047,111.86000061035156,47.869998931884766,54.20000076293945,13.079999923706055,54.61000061035156,37.66999816894531,66.7300033569336,12.020000457763672,11.300000190734863,124.94000244140625,673.3599853515625,116.5155029296875,21.670000076293945,6.760000228881836,34.38999938964844,223.69000244140625,28.572500228881836,9.630000114440918,332.79998779296875,35.47999954223633,126.62000274658203,29.045000076293945,29.920000076293945,401.7200012207031,32.79999923706055,115.9800033569336,126.33000183105469,172.77999877929688,111.06999969482422,35.61000061035156,28.09000015258789,30.950000762939453
