Date,CAD_Holdings_MV,USD_Holdings_MV,CAD_Cash,USD_Cash,Total_Cash_CAD,Total_Holdings_CAD,Total_Portfolio_Value
2023-04-21,0.0,8876.0400390625,91987.0715887332,53.0,92061.43058858157,12453.084149410133,104514.5147379917
2023-04-24,0.0,8944.609832763672,91987.0715887332,53.0,92061.43058858157,12549.287569776698,104610.71815835827
2023-04-25,0.0,8765.85009765625,91987.0715887332,53.0,92061.43058858157,12298.48766193242,104359.91825051399
2023-04-26,0.0,8665.56005859375,91987.0715887332,53.0,92061.43058858157,12157.780737414665,104219.21132599624
2023-04-27,42606.30070877075,43027.579734802246,1350.4506021285197,0.0,1350.4506021285197,102973.99495359541,104324.44555572393
2023-04-28,42916.12099933624,43410.19958496094,1350.4506021285197,0.0,1350.4506021285197,103820.63089283886,105171.08149496738
2023-05-01,42703.21959877014,43294.19062805176,1350.4506021285197,38.595,1404.5993870180985,103444.96892606109,104849.56831307919
2023-05-02,42644.22967338562,43267.33011627197,1350.4506021285197,38.595,1404.5993870180985,103348.29370272637,104752.89308974447
2023-05-03,42647.330069065094,43303.27906036377,1350.4506021285197,38.595,1404.5993870180985,103401.83046686379,104806.42985388188
2023-05-04,42492.34997177124,42898.130142211914,1350.4506021285197,38.595,1404.5993870180985,102678.42643856202,104083.02582558012
2023-05-05,42736.97921848297,43435.010314941406,1350.4506021285197,38.595,1404.5993870180985,103676.2985660772,105080.8979530953
2023-05-08,42736.071158885956,43348.03941345215,1350.4506021285197,38.595,1404.5993870180985,103553.37033193959,104957.96971895768
2023-05-09,42699.499583244324,43250.26991271973,1350.4506021285197,38.595,1404.5993870180985,103379.62814705008,104784.22753406818
2023-05-10,42637.719185352325,43484.09534454346,1350.4506021285197,38.595,1404.5993870180985,103645.9048293378,105050.5042163559
2023-05-11,42574.69925785065,43477.06984710693,1350.4506021285197,45.644999999999996,1414.4905369979283,103573.02812895278,104987.5186659507
2023-05-12,42579.929923057556,43356.36975097656,1350.4506021285197,46.605,1415.8374169951817,103408.9165596341,104824.75397662929
2023-05-15,42663.95088195801,43451.9299697876,1350.4506021285197,46.605,1415.8374169951817,103627.00850525303,105042.84592224822
2023-05-16,42185.69097328186,43146.280502319336,1350.4506021285197,46.605,1415.8374169951817,102719.92239459339,104135.75981158858
2023-05-17,42225.92033958435,43533.12056732178,1350.4506021285197,46.605,1415.8374169951817,103302.88837098755,104718.72578798274
2023-05-18,42073.55011034012,43762.01092529297,1350.4506021285197,46.605,1415.8374169951817,103471.65131332204,104887.48873031723
2023-05-19,42211.400507450104,43688.23017883301,1350.4506021285197,59.504999999999995,1433.9361169582744,103505.98732335979,104939.92344031806
2023-05-22,42211.400507450104,43764.59990692139,1350.4506021285197,59.504999999999995,1433.9361169582744,103613.13405164928,105047.07016860755
2023-05-23,41775.731058597565,43386.71974182129,1350.4506021285197,59.504999999999995,1433.9361169582744,102647.29873224243,104081.2348492007
2023-05-24,41269.3603181839,43126.04975128174,1563.4896021285197,59.504999999999995,1646.9751169582744,101775.20799584757,103422.18311280584
2023-05-25,41049.099318027496,43282.149574279785,1563.4896021285197,59.504999999999995,1646.9751169582744,101773.95504691082,103420.9301638691
2023-05-26,41232.94913434982,43641.34939575195,1563.4896021285197,59.504999999999995,1646.9751169582744,102461.76221173091,104108.73732868918
2023-05-29,41263.94985103607,43641.34939575195,1563.4896021285197,59.504999999999995,1646.9751169582744,102492.76292841716,104139.73804537543
2023-05-30,41155.96991491318,43733.959884643555,1563.4896021285197,62.544999999999995,1651.240236949577,102514.71550794423,104165.95574489381
2023-05-31,41043.2903046608,43650.639892578125,1563.4896021285197,62.544999999999995,1651.240236949577,102285.13794906242,103936.378186012
2023-06-01,41233.80017375946,44083.0103225708,1563.4896021285197,102.535,1707.3462068351646,103082.26353020378,104789.60973703895
2023-06-02,41573.79982995987,44500.21977996826,1563.4896021285197,102.535,1707.3462068351646,104007.60805393918,105714.95426077435
2023-06-05,41395.77926445007,44451.69034576416,1563.4896021285197,110.935,1719.1314068111321,103761.5006923799,105480.63209919103
2023-06-06,41501.40896654129,44788.93946838379,1563.4896021285197,110.935,1719.1314068111321,104340.29091254156,106059.4223193527
2023-06-07,41191.78045845032,44679.929527282715,1563.4896021285197,110.935,1719.1314068111321,103877.72145739765,105596.85286420879
2023-06-08,41244.35003376007,44928.61975097656,1563.4896021285197,110.935,1719.1314068111321,104279.20341583838,105998.33482264951
2023-06-09,41266.53032255173,44892.56024932861,1563.4896021285197,110.935,1719.1314068111321,104250.79222392113,105969.92363073227
2023-06-12,41325.43925142288,45209.3595123291,1563.4896021285197,110.935,1719.1314068111321,104754.1705178756,106473.30192468673
2023-06-13,41262.720806121826,45446.03037261963,1563.4896021285197,110.935,1719.1314068111321,105023.50128888503,106742.63269569617
2023-06-14,41458.660306453705,45515.5892868042,1565.7196021285197,110.935,1721.3614068111322,105317.03194561886,107038.39335243
2023-06-15,41597.67898082733,45988.9896774292,1565.7196021285197,110.935,1721.3614068111322,106120.23136668495,107841.59277349609
2023-06-16,41570.46951675415,45796.81948852539,1565.7196021285197,168.265,1801.7953966471096,105823.40712812952,107625.20252477663
2023-06-19,41472.409274578094,45796.81948852539,1565.7196021285197,168.265,1801.7953966471096,105725.34688595346,107527.14228260057
2023-06-20,41305.220655441284,45609.869567871094,1565.7196021285197,168.265,1801.7953966471096,105295.86752867355,107097.66292532066
2023-06-21,41201.35002040863,45453.84076690674,1565.7196021285197,168.265,1801.7953966471096,104973.08848633431,106774.88388298142
2023-06-22,40919.91956233978,45392.67045593262,1565.7196021285197,168.265,1801.7953966471096,104605.83608214377,106407.63147879088
2023-06-23,40882.9293012619,45233.180015563965,1565.7196021285197,168.265,1801.7953966471096,104345.08073368497,106146.87613033208
2023-06-26,41039.23012685776,45267.72970581055,1618.3306021285198,168.265,1854.4063966471097,104549.85477459794,106404.26117124506
2023-06-27,41199.04006290436,45691.76087188721,1618.3306021285198,168.265,1854.4063966471097,105304.58043543693,107158.98683208405
2023-06-28,41395.7299118042,45757.991386413574,1618.3306021285198,168.265,1854.4063966471097,105594.19169602779,107448.5980926749
2023-06-29,41347.51009225845,45843.04953765869,1618.3306021285198,168.265,1854.4063966471097,105665.30846243558,107519.7148590827
2023-06-30,41802.19036245346,46193.67950439453,1618.3306021285198,168.265,1854.4063966471097,106611.9225749578,108466.32897160492
2023-07-03,41802.19036245346,46198.01033782959,1618.3306021285198,207.79,1909.8599715340279,106617.9987342548,108527.85870578882
2023-07-04,41795.650188446045,46198.01033782959,1618.3306021285198,207.79,1909.8599715340279,106611.45856024738,108521.3185317814
2023-07-05,41494.96928739548,45941.86016845703,1618.3306021285198,207.79,1909.8599715340279,105951.39897229997,107861.258943834
2023-07-06,41110.81007146835,45546.0707321167,1618.3306021285198,210.64,1913.8585215258738,105011.94717831974,106925.80569984562
2023-07-07,41122.94117307663,45575.70947265625,1618.3306021285198,210.64,1913.8585215258738,105065.6614328202,106979.51995434608
2023-07-10,41145.89991569519,45835.580574035645,1618.3306021285198,210.64,1913.8585215258738,105453.21932993055,107367.07785145643
2023-07-11,41149.919239997864,46281.769844055176,1618.3306021285198,210.64,1913.8585215258738,106083.24219879406,107997.10072031994
2023-07-12,41532.73971557617,46745.75,1618.3306021285198,210.64,1913.8585215258738,107117.02683183551,109030.88535336139
2023-07-13,41900.07084226608,47058.72061920166,1618.3306021285198,210.64,1913.8585215258738,107923.45573636993,109837.3142578958
2023-07-14,41858.09979104996,46967.630294799805,1618.3306021285198,210.64,1913.8585215258738,107753.68496027861,109667.54348180449
2023-07-17,41750.78096532822,47133.93056488037,1618.3306021285198,210.64,1913.8585215258738,107879.68541300412,109793.54393453
2023-07-18,41908.14895057678,47453.209411621094,1618.3306021285198,210.64,1913.8585215258738,108485.00161931646,110398.86014084234
2023-07-19,42073.22885274887,47327.79064941406,1618.3306021285198,210.64,1913.8585215258738,108474.1189984709,110387.97751999678
2023-07-20,41876.99969816208,47078.68960571289,1618.3306021285198,210.64,1913.8585215258738,107928.40108028405,109842.25960180993
2023-07-21,42112.949773311615,46938.339447021484,1618.3306021285198,210.64,1913.8585215258738,107967.4398831911,109881.29840471697
2023-07-24,42014.279423713684,46906.80989074707,1618.3306021285198,210.64,1913.8585215258738,107824.53356623037,109738.39208775625
2023-07-25,42040.95990514755,46926.93968963623,1670.94160212852,210.64,1966.469521525874,107879.45615544813,109845.925676974
2023-07-26,42077.48993587494,46890.13985443115,1670.94160212852,210.64,1966.469521525874,107864.35601748808,109830.82553901395
2023-07-27,41781.55028486252,46419.42943572998,1670.94160212852,210.64,1966.469521525874,106908.00965038463,108874.4791719105
2023-07-28,42048.4296207428,46741.59998321533,1670.94160212852,210.64,1966.469521525874,107626.89426346512,109593.36378499099
2023-07-31,42225.120267391205,46847.880447387695,1670.94160212852,210.64,1966.469521525874,107952.69640104329,109919.16592256915
2023-08-01,41980.75912284851,46853.43990325928,1670.94160212852,251.71499999999997,2024.0977464083576,107716.13517307251,109740.23291948087
2023-08-02,41608.70993375778,46368.68041229248,1670.94160212852,251.71499999999997,2024.0977464083576,106663.96841954227,108688.06616595063
2023-08-03,41290.78995132446,46426.47993469238,1670.94160212852,251.71499999999997,2024.0977464083576,106427.14116687066,108451.23891327901
2023-08-04,41638.39971494675,46441.07997894287,1670.94160212852,251.71499999999997,2024.0977464083576,106795.2347925346,108819.33253894295
2023-08-07,41638.39971494675,46637.82913208008,1670.94160212852,251.71499999999997,2024.0977464083576,107071.2738538232,109095.37160023155
2023-08-08,41621.58065080643,46388.7600479126,1670.94160212852,251.71499999999997,2024.0977464083576,106705.01086530849,108729.10861171685
2023-08-09,41729.069754600525,46209.07011413574,1670.94160212852,251.71499999999997,2024.0977464083576,106560.39499252776,108584.49273893611
2023-08-10,41703.60876131058,46134.06058502197,1670.94160212852,251.71499999999997,2024.0977464083576,106429.6956301058,108453.79337651415
2023-08-11,41681.55998659134,46070.15970611572,1670.94160212852,269.24499999999995,2048.6923363582036,106317.99392246391,108366.68625882211
2023-08-14,41492.26923751831,46217.02919006348,1670.94160212852,269.24499999999995,2048.6923363582036,106334.76105894939,108383.45339530759
2023-08-15,40844.549860954285,45850.18000793457,1670.94160212852,269.24499999999995,2048.6923363582036,105172.35228090806,107221.04461726626
2023-08-16,40807.01076793671,45504.08088684082,1670.94160212852,269.24499999999995,2048.6923363582036,104649.23612198615,106697.92845834435
2023-08-17,40746.28919506073,45127.10066986084,1670.94160212852,282.1449999999999,2066.7910363212964,104059.61130576581,106126.40234208711
2023-08-18,40811.02945661545,45174.180725097656,1670.94160212852,282.1449999999999,2066.7910363212964,104190.40488468308,106257.19592100439
2023-08-21,40750.20005464554,45221.969970703125,1670.94160212852,282.1449999999999,2066.7910363212964,104196.62379416093,106263.41483048223
2023-08-22,40586.540318489075,45234.769454956055,1670.94160212852,282.1449999999999,2066.7910363212964,104050.92173437472,106117.71277069602
2023-08-23,41019.47037267685,45768.44033050537,1670.94160212852,282.1449999999999,2066.7910363212964,105232.59202543132,107299.38306175263
2023-08-24,40846.16973686218,45295.97057342529,1670.94160212852,282.1449999999999,2066.7910363212964,104396.41632178506,106463.20735810636
2023-08-25,40682.18991947174,45576.06053161621,1878.64360212852,282.1449999999999,2274.4930363212966,104625.40271493513,106899.89575125642
2023-08-28,40914.16070842743,45861.2106552124,1878.64360212852,282.1449999999999,2274.4930363212966,105257.43912648046,107531.93216280175
2023-08-29,41357.74087238312,46422.56969451904,1878.64360212852,285.18499999999995,2278.758156312599,106488.6060209773,108767.3641772899
2023-08-30,41425.289917469025,46660.94078826904,1878.64360212852,285.18499999999995,2278.758156312599,106890.58970991247,109169.34786622507
2023-08-31,41455.170637607574,46620.41075134277,1880.89360212852,285.18499999999995,2281.008156312599,106863.60678835942,109144.61494467202
2023-09-01,41747.299427986145,46722.190490722656,1880.89360212852,325.48499999999996,2337.5490561972997,107298.53255279677,109636.08160899406
2023-09-05,41380.641085624695,46471.00902557373,1880.89360212852,325.48499999999996,2337.5490561972997,106579.46661555002,108917.01567174731
2023-09-06,41213.56947231293,46310.689949035645,1880.89360212852,325.48499999999996,2337.5490561972997,106187.46733831399,108525.01639451129
2023-09-07,41135.420070171356,46168.18086242676,1880.89360212852,325.48499999999996,2337.5490561972997,105909.37768806788,108246.92674426518
2023-09-08,41056.87097120285,46207.73942565918,1880.89360212852,325.48499999999996,2337.5490561972997,105886.32925320129,108223.87830939858
2023-09-11,41162.47031259537,46416.2702255249,1880.89360212852,325.48499999999996,2337.5490561972997,106284.4973062088,108622.0463624061
2023-09-12,41200.68015003204,46284.2791595459,1880.89360212852,325.48499999999996,2337.5490561972997,106137.52367845456,108475.07273465185
2023-09-13,41263.33019351959,46298.499687194824,1880.89360212852,325.48499999999996,2337.5490561972997,106220.12512219287,108557.67417839017
2023-09-14,41653.18041706085,46627.109130859375,1883.12360212852,325.48499999999996,2339.7790561972997,107071.01439425533,109410.79345045262
2023-09-15,41587.119500637054,46158.139556884766,1883.12360212852,380.89,2417.512271038785,106346.98916688688,108764.50143792566
2023-09-18,41475.82931852341,46326.169662475586,1883.12360212852,380.89,2417.512271038785,106471.44522243642,108888.9574934752
2023-09-19,40999.73050785065,46182.769622802734,1883.12360212852,380.89,2417.512271038785,105794.15615651292,108211.6684275517
2023-09-20,40976.9297618866,45921.11064910889,1883.12360212852,380.89,2417.512271038785,105404.247871205,107821.76014224379
2023-09-21,40435.660640239716,45298.5609664917,1883.12360212852,380.89,2417.512271038785,103989.54154662736,106407.05381766614
2023-09-22,40467.800186634064,45385.33090209961,1883.12360212852,380.89,2417.512271038785,104143.41931243135,106560.93158347013
2023-09-25,40308.4697933197,45498.25086212158,1936.47560212852,380.89,2470.864271038785,104142.51562270474,106613.37989374352
2023-09-26,40070.14045572281,44969.730056762695,1936.47560212852,380.89,2470.864271038785,103162.67159670143,105633.53586774021
2023-09-27,39904.76043701172,45067.26950836182,1936.47560212852,380.89,2470.864271038785,103134.13942830486,105605.00369934364
2023-09-28,40128.18966007233,45262.869216918945,1936.47560212852,380.89,2470.864271038785,103631.99504191149,106102.85931295027
2023-09-29,40241.32085752487,45113.630714416504,1936.47560212852,380.89,2470.864271038785,103535.7446207801,106006.60889181888
2023-10-02,39766.62970113754,44783.57963562012,1936.47560212852,420.72499999999997,2526.752775924816,102597.99180178571,105124.74457771053
2023-10-03,39312.4400677681,44216.88013458252,1936.47560212852,420.72499999999997,2526.752775924816,101348.72277008186,103875.47554600668
2023-10-04,39454.9707775116,44484.31083679199,1936.47560212852,420.72499999999997,2526.752775924816,101866.45875426012,104393.21153018494
2023-10-05,39605.470365047455,44498.99015045166,1936.47560212852,423.575,2530.751325916662,102037.55341881851,104568.30474473517
2023-10-06,39782.49012994766,44888.2702331543,1936.47560212852,423.575,2530.751325916662,102760.73313863677,105291.48446455343
2023-10-09,39782.49012994766,45156.27996826172,1936.47560212852,423.575,2530.751325916662,103136.75079622571,105667.50212214237
2023-10-10,40243.51053857803,45460.99063873291,1936.47560212852,423.575,2530.751325916662,104025.28027465538,106556.03160057204
2023-10-11,40506.4696393013,45558.33092498779,1936.47560212852,423.575,2530.751325916662,104424.80779671574,106955.5591226324
2023-10-12,40156.879442214966,45224.539878845215,1936.47560212852,423.575,2530.751325916662,103606.90876284635,106137.660088763
2023-10-13,40214.23931837082,45047.379806518555,1936.47560212852,423.575,2530.751325916662,103415.71305803477,105946.46438395143
2023-10-16,40321.31009674072,45269.45081329346,1936.47560212852,423.575,2530.751325916662,103834.3494582745,106365.10078419116
2023-10-17,40396.26041507721,45216.269035339355,1936.47560212852,423.575,2530.751325916662,103834.68574229354,106365.4370682102
2023-10-18,40073.95031642914,44546.46894836426,1936.47560212852,423.575,2530.751325916662,102572.64612353573,105103.39744945239
2023-10-19,39862.349969387054,44055.97942352295,1936.47560212852,423.575,2530.751325916662,101672.88897454459,104203.64030046125
2023-10-20,39644.059341430664,43731.80016326904,1936.47560212852,423.575,2530.751325916662,100999.77484537945,103530.52617129611
2023-10-23,39685.28050518036,43785.03984069824,1936.47560212852,423.575,2530.751325916662,101115.69127640998,103646.44260232664
2023-10-24,39650.17097949982,44135.30057525635,1936.47560212852,423.575,2530.751325916662,101571.99756031236,104102.74888622902
2023-10-25,39455.189286231995,43478.549545288086,1990.56860212852,423.575,2584.8443259166625,100455.59417387805,103040.43849979472
2023-10-26,39545.300720214844,43214.06003570557,1990.56860212852,423.575,2584.8443259166625,100174.62682667334,102759.47115259
2023-10-27,39450.62888765335,42885.809158325195,1990.56860212852,423.575,2584.8443259166625,99619.4190140863,102204.26334000297
2023-10-30,39477.97007036209,43211.05037689209,1990.56860212852,423.575,2584.8443259166625,100103.07362551388,102687.91795143054
2023-10-31,39476.169669151306,43299.28010559082,1990.56860212852,423.575,2584.8443259166625,100225.05953341498,102809.90385933165
2023-11-01,39891.89992809296,43949.340476989746,1990.56860212852,466.51,2645.082130793824,101552.8244915695,104197.90662236331
2023-11-02,40654.87045431137,44685.07077026367,1990.56860212852,466.51,2645.082130793824,103348.0246171463,105993.10674794012
2023-11-03,40986.67030620575,45043.26988220215,1990.56860212852,466.51,2645.082130793824,104182.37782206554,106827.45995285935
2023-11-06,40793.15983438492,45005.71014404297,1990.56860212852,466.51,2645.082130793824,103936.17103771484,106581.25316850867
2023-11-07,40647.49914741516,45101.739486694336,1990.56860212852,466.51,2645.082130793824,103925.2395182102,106570.32164900404
2023-11-08,40649.96017932892,45192.799797058105,1990.56860212852,476.03,2658.438690766587,104055.4581653038,106713.8968560704
2023-11-09,40502.25942707062,44869.02949523926,1990.56860212852,476.03,2658.438690766587,103453.50768051998,106111.94637128657
2023-11-10,40609.30022954941,45395.29917907715,1990.56860212852,476.98999999999995,2659.7855707638405,104298.90484791766,106958.6904186815
2023-11-13,40724.390134334564,45413.32972717285,1990.56860212852,476.98999999999995,2659.7855707638405,104439.2916116295,107099.07718239333
2023-11-14,41228.81897354126,46342.26989746094,1990.56860212852,476.98999999999995,2659.7855707638405,106247.02350709266,108906.8090778565
2023-11-15,41202.46098470688,46154.17967224121,1990.56860212852,476.98999999999995,2659.7855707638405,105956.77493281313,108616.56050357697
2023-11-16,41294.629180431366,46235.3200378418,1990.56860212852,496.93999999999994,2687.7754207067633,106162.7830612431,108850.55848194986
2023-11-17,41467.870787620544,46407.83020019531,1990.56860212852,496.93999999999994,2687.7754207067633,106578.0564257207,109265.83184642746
2023-11-20,41601.46002864838,46642.90052032471,1990.56860212852,496.93999999999994,2687.7754207067633,107041.44932521753,109729.2247459243
2023-11-21,41263.299793720245,46593.56977081299,2203.42160212852,496.93999999999994,2900.6284207067633,106634.0780488656,109534.70646957237
2023-11-22,41279.810131073,46825.40866088867,2203.42160212852,496.93999999999994,2900.6284207067633,106975.85834833124,109876.486769038
2023-11-23,41226.300181388855,46825.40866088867,2203.42160212852,496.93999999999994,2900.6284207067633,106922.3483986471,109822.97681935386
2023-11-24,41241.55053329468,46863.149909973145,2203.42160212852,496.93999999999994,2900.6284207067633,106990.54972291045,109891.17814361722
2023-11-27,41214.670691013336,46889.80088043213,2203.42160212852,496.93999999999994,2900.6284207067633,107001.06119210682,109901.68961281358
2023-11-28,41314.42989015579,46861.119888305664,2203.42160212852,499.97999999999996,2904.893540698066,107060.5809593779,109965.47450007596
2023-11-29,41515.0704035759,46929.38975524902,2203.42160212852,499.97999999999996,2904.893540698066,107357.00409592422,110261.89763662228
2023-11-30,41600.220027923584,46976.129943847656,2203.42160212852,499.97999999999996,2904.893540698066,107507.73020474205,110412.62374544011
2023-12-01,42045.940541267395,47302.7903213501,2203.42160212852,542.4499999999999,2964.4789505765584,108411.75522678721,111376.23417736377
2023-12-04,41989.040225982666,47010.47992706299,2203.42160212852,542.4499999999999,2964.4789505765584,107944.74342915398,110909.22237973055
2023-12-05,42123.319259643555,47050.1999130249,2203.42160212852,542.4499999999999,2964.4789505765584,108134.7496030058,111099.22855358236
2023-12-06,42128.559175014496,46888.840072631836,2203.42160212852,542.4499999999999,2964.4789505765584,107913.60166276692,110878.08061334348
2023-12-07,42130.41924858093,46987.710121154785,2203.42160212852,542.4499999999999,2964.4789505765584,108054.17641412817,111018.65536470473
2023-12-08,42204.119060993195,47068.10033416748,2203.42160212852,542.4499999999999,2964.4789505765584,108240.66369516726,111205.14264574382
2023-12-11,42139.66016244888,47310.52978515625,2203.42160212852,542.4499999999999,2964.4789505765584,108516.33331566659,111480.81226624316
2023-12-12,42065.26994514465,47522.25054168701,2203.42160212852,542.4499999999999,2964.4789505765584,108738.98731916927,111703.46626974584
2023-12-13,42715.83940696716,48177.000633239746,2203.42160212852,542.4499999999999,2964.4789505765584,110308.17115756702,113272.65010814357
2023-12-14,43116.13013505936,48554.96993255615,2205.65160212852,586.16,3028.0340804515026,111238.75281151876,114266.78689197026
2023-12-15,42875.26070404053,48475.54008483887,2205.65160212852,652.87,3121.628210260644,110886.44330437982,114008.07151464047
2023-12-18,42911.45927667618,48544.289894104004,2205.65160212852,652.87,3121.628210260644,111019.09785921777,114140.72606947842
2023-12-19,43251.100370407104,48897.63003540039,2205.65160212852,652.87,3121.628210260644,111854.4751701766,114976.10338043726
2023-12-20,43061.70032978058,48283.53054046631,2205.65160212852,652.87,3121.628210260644,110803.49353991452,113925.12175017517
2023-12-21,43182.50020456314,48605.93053436279,2205.65160212852,652.87,3121.628210260644,111376.62060521146,114498.2488154721
2023-12-22,43154.81967496872,48554.91030883789,2205.65160212852,652.87,3121.628210260644,111277.35869935156,114398.98690961221
2023-12-26,43154.81967496872,48801.85961151123,2205.65160212852,652.87,3121.628210260644,111623.82857029574,114745.45678055639
2023-12-27,43492.44155025482,52896.22067451477,-7288.017674519047,3806.4000000000005,-1947.6384854092448,117705.83900526175,115758.2005198525
2023-12-28,43619.479531764984,52933.600231170654,3609.5579999999995,-4612.3380375174165,-2861.5522534409306,117885.32050465317,115023.76825121224
2023-12-29,43672.36975669861,52736.089988708496,3609.5579999999995,-4612.3380375174165,-2861.5522534409306,117661.10385997746,114799.55160653654
2024-01-02,43454.210967063904,52411.27979469299,3609.5579999999995,-4612.3380375174165,-2861.5522534409306,116987.2363690683,114125.68411562737
2024-01-03,43400.62922716141,52148.19029426575,3609.5579999999995,-4612.3380375174165,-2861.5522534409306,116564.54006081908,113702.98780737816
2024-01-04,43316.74933862686,52289.60963821411,3609.5579999999995,-4612.3380375174165,-2861.5522534409306,116679.07151143948,113817.51925799856
2024-01-05,43412.0302863121,52326.9296913147,3609.5579999999995,-4612.3380375174165,-2861.5522534409306,116826.71249351808,113965.16024007715
2024-01-08,43609.53988599777,52671.32015419006,3609.5579999999995,-4609.038037517416,-2856.922353450372,117507.40191163258,114650.47955818221
2024-01-09,43496.27921676636,52638.2604637146,3609.5579999999995,-4609.038037517416,-2856.922353450372,117347.75849675867,114490.8361433083
2024-01-10,43456.44055604935,52938.09007835388,3609.5579999999995,-4609.038037517416,-2856.922353450372,117728.58078452275,114871.65843107238
2024-01-11,43479.9785490036,52974.46994018555,3609.5579999999995,-4609.038037517416,-2856.922353450372,117803.15972352275,114946.23737007238
2024-01-12,43569.550904750824,53081.419609069824,3609.5579999999995,-4609.038037517416,-2856.922353450372,118042.78246440862,115185.86011095825
2024-01-15,43675.21903514862,53081.419609069824,3609.5579999999995,-4609.038037517416,-2856.922353450372,118148.45059480642,115291.52824135605
2024-01-16,43345.27082490921,52883.38982009888,3609.5579999999995,-4609.038037517416,-2856.922353450372,117540.66659120734,114683.74423775697
2024-01-17,42874.1303153038,52666.16946601868,3609.5579999999995,-4609.038037517416,-2856.922353450372,116764.76592544888,113907.84357199851
2024-01-18,42835.300364494324,53037.519454956055,3609.5579999999995,-4609.038037517416,-2856.922353450372,117246.9400080561,114390.01765460573
2024-01-19,43007.75042247772,53484.52939796448,3609.5579999999995,-4609.038037517416,-2856.922353450372,118046.54501480142,115189.62266135105
2024-01-22,43043.44973278046,53697.95965385437,3609.5579999999995,-4609.038037517416,-2856.922353450372,118381.68697350704,115524.76462005667
2024-01-23,43155.35895776749,53651.719522476196,3609.5579999999995,-4609.038037517416,-2856.922353450372,118428.72129430278,115571.79894085242
2024-01-24,43121.07094335556,53670.89021873474,3609.5579999999995,-4609.038037517416,-2856.922353450372,118421.32976668676,115564.40741323639
2024-01-25,43190.99887704849,54253.64049530029,3664.3919999999994,-4609.038037517416,-2802.0883534503723,119308.8563367339,116506.76798328353
2024-01-26,43140.34921312332,54250.14989089966,3664.3919999999994,-4609.038037517416,-2802.0883534503723,119253.30935484462,116451.22100139425
2024-01-29,43362.92055273056,54515.84002494812,3664.3919999999994,-4609.038037517416,-2802.0883534503723,119848.6439517617,117046.55559831133
2024-01-30,43499.971516132355,54575.76057434082,3669.8489999999993,-4609.038037517416,-2796.6313534503724,120069.76344579003,117273.13209233966
2024-01-31,43343.70986223221,54316.14016532898,3669.8489999999993,-4609.038037517416,-2796.6313534503724,119549.25435878904,116752.62300533867
2024-02-01,43614.81980419159,54728.330307006836,3669.8489999999993,-4543.790037517417,-2705.088409637049,120398.66706834317,117693.57865870613
2024-02-02,43357.47928571701,54844.09023666382,3669.8489999999993,-4543.790037517417,-2705.088409637049,120303.73773084614,117598.6493212091
2024-02-05,42933.19979953766,54531.55965232849,3669.8489999999993,-4543.790037517417,-2705.088409637049,119440.9778357385,116735.88942610145
2024-02-06,43069.370074272156,54895.50075531006,3669.8489999999993,-4543.790037517417,-2705.088409637049,120087.75747691488,117382.66906727783
2024-02-07,43000.46055841446,55202.06014060974,3669.8489999999993,-4543.790037517417,-2705.088409637049,120448.95077775557,117743.86236811853
2024-02-08,42860.87981700897,55140.65079879761,3669.8489999999993,-4543.790037517417,-2705.088409637049,120223.21272996334,117518.1243203263
2024-02-09,42954.31952762604,55115.22999763489,3669.8489999999993,-4542.830037517417,-2703.7415296397958,120280.98705662185,117577.24552698205
2024-02-12,43020.509892463684,55006.370401382446,3669.8489999999993,-4542.830037517417,-2703.7415296397958,120194.44740822876,117490.70587858897
2024-02-13,42441.039972782135,54362.15976524353,3669.8489999999993,-4542.830037517417,-2703.7415296397958,118711.14996788742,116007.40843824763
2024-02-14,42965.81934928894,54844.58995628357,3669.8489999999993,-4542.830037517417,-2703.7415296397958,119912.77890104316,117209.03737140336
2024-02-15,43318.40939664841,55192.93077468872,3669.8489999999993,-4542.830037517417,-2703.7415296397958,120754.09111562844,118050.34958598865
2024-02-16,43370.440888404846,54863.980072021484,3669.8489999999993,-4529.930037517417,-2685.6428296767035,120344.60477248389,117658.96194280719
2024-02-20,43416.069779872894,54564.930643081665,3669.8489999999993,-4529.930037517417,-2685.6428296767035,119970.66731600495,117285.02448632826
2024-02-21,43282.60041856766,54548.44972229004,3669.8489999999993,-4492.055037517417,-2632.5042047850648,119814.07522287621,117181.57101809116
2024-02-22,43447.40105819702,55066.07991409302,3669.8489999999993,-4492.055037517417,-2632.5042047850648,120705.11102012421,118072.60681533915
2024-02-23,43509.910985946655,55176.07974815369,3857.249999999999,-4492.055037517417,-2445.103204785065,120921.95071474624,118476.84750996118
2024-02-26,43340.62009334564,55145.89978981018,3857.249999999999,-4492.055037517417,-2445.103204785065,120710.31734067564,118265.21413589058
2024-02-27,43447.79939508438,55807.64936065674,3857.249999999999,-4489.015037517417,-2440.8380847937624,121745.93128841883,119305.09320362506
2024-02-28,43482.50963115692,56296.14027786255,3862.706999999999,-4489.015037517417,-2435.3810847937625,122465.99427993353,120030.61319513977
2024-02-29,43636.93986701965,56305.229192733765,3862.706999999999,-4489.015037517417,-2435.3810847937625,122633.17626333458,120197.79517854082
2024-03-01,43990.70001888275,56513.24932670593,3862.706999999999,-4425.399037517417,-2346.127836975769,123278.78866256546,120932.6608255897
