Date,one_day,one_week,one_month,ytd,one_year,inception
2022-07-18,-1.074052949421378,0.4440087644814516,3.509984184185133,-9.934330432813264,,-9.934330432813264
2022-07-19,1.6386661023106708,2.0056592641940485,5.20616720751852,-8.458454835796637,,-8.458454835796637
2022-07-20,-0.345525271262459,1.5762283065451357,4.492947482236676,-8.774754008043095,,-8.774754008043095
2022-07-21,0.9299699758684944,3.2584352915079995,4.337070284637301,-7.926386609905711,,-7.926386609905711
2022-07-22,-0.3185542032275945,0.809265444676055,4.114108715734521,-8.219690975423388,,-8.219690975423388
2022-07-25,0.5012763031978507,2.414585277589665,1.5999902506117492,-7.759618035281424,,-7.759618035281424
2022-07-26,-1.002845950776221,-0.2470923279618619,0.581098862394458,-8.684646970795118,,-8.684646970795118
2022-07-27,1.4799656470597,1.580201705017692,3.0621456928792146,-7.333211115471605,,-7.333211115471605
2022-07-28,0.8604499952178823,1.5102338485058375,5.259605475205231,-6.535859734946115,,-6.535859734946115
2022-07-29,0.4239487809236664,2.266359032605525,5.866058247461248,-6.139619651691641,,-6.139619651691641
2022-08-01,0.0708983257358131,1.828422417451692,5.129076639640284,-6.073074213495433,,-6.073074213495433
2022-08-02,-0.5007823176145232,2.344844815742153,4.602608813157549,-6.543443649313163,,-6.543443649313163
2022-08-03,1.3085914197932036,2.172010024331117,5.8776877320899645,-5.320479171673886,,-5.320479171673886
2022-08-04,-0.2536947906665476,1.04337722289769,5.825570483235087,-5.560676183843394,,-5.560676183843394
2022-08-05,-0.1979326817790005,0.4176599115731427,4.5427164115679375,-5.747602470126667,,-5.747602470126667
2022-08-08,0.8467201594727802,1.1961700914116855,5.38290864361215,-4.949548419454819,,-4.949548419454819
2022-08-09,-1.2256435706102575,0.4589463789099079,4.091289799299624,-6.114528168087785,,-6.114528168087785
2022-08-10,1.7415024108866195,0.8882266742097134,6.527392061864767,-4.479510412662746,,-4.479510412662746
2022-08-11,-0.7287969031937958,0.4076854699871512,5.663709508102111,-5.175660782690816,,-5.175660782690816
2022-08-12,1.0434643438929303,1.6566155317223386,6.685425206674167,-4.186202613626122,,-4.186202613626122
2022-08-15,0.3172142895923269,1.1228572245497448,5.573386130140623,-3.8822675569154974,,-3.8822675569154974
2022-08-16,1.0781885736102614,3.481466254373,6.71166631616924,-2.845937148500888,,-2.845937148500888
2022-08-17,-1.3107964428585528,0.3769675655636462,6.456290518136432,-4.119429148450893,,-4.119429148450893
2022-08-18,0.7828926737475816,1.9054955867852108,5.559953836217479,-3.368787183706756,,-3.368787183706756
2022-08-19,-0.8480351011219356,-0.0021407912624282,5.027665501081469,-4.188253787028762,,-4.188253787028762
2022-08-22,-1.117040588021434,-1.431829786682881,3.226379521462186,-5.258509880319739,,-5.258509880319739
2022-08-23,0.1310877898569096,-2.3554117441709765,3.3616967009261645,-5.134315354844354,,-5.134315354844354
2022-08-24,-0.4663734046500112,-1.51992683895672,2.36650619893124,-5.576743678168505,,-5.576743678168505
2022-08-25,1.269798688277679,-1.0441462906775612,4.716499931235929,-4.377758407964816,,-4.377758407964816
2022-08-26,-2.3121649063225225,-2.5053802154177407,0.8034256973170173,-6.588702320694805,,-6.588702320694805
2022-08-29,0.3019249128884738,-1.10633731842803,-0.1779778531016185,-6.30667034154857,,-6.30667034154857
2022-08-30,-1.0898974851043075,-2.312233594863089,-1.265935562060927,-7.327831585206512,,-7.327831585206512
2022-08-31,-0.0025516585350437,-1.8570134653654868,-1.3384043377119403,-7.330196262501476,,-7.330196262501476
2022-09-01,0.3771969059003233,-2.7220552235534656,-0.4678162751321491,-6.980648630099728,,-6.980648630099728
2022-09-02,-0.4102468023020167,-0.8281174152806936,-2.1565153214549,-7.362257544616824,,-7.362257544616824
2022-09-06,-0.5407346210411501,-0.5776818587230004,-2.2445895017437656,-7.863181890224002,,-7.863181890224002
2022-09-07,1.7875740071030544,1.202147990876612,-1.3325761616121312,-6.216168078721839,,-6.216168078721839
2022-09-08,0.3128420813897525,1.1372642655405496,0.204243934033621,-5.922772786932251,,-5.922772786932251
2022-09-09,0.6562859420230716,2.220369711103109,-0.8645755072998584,-5.305357170087777,,-5.305357170087777
2022-09-12,0.148758634749746,2.3724313375214967,-1.021030504262066,-5.164490712232849,,-5.164490712232849
2022-09-13,-3.061989583338154,-0.2226712859364377,-4.051756239917015,-8.068344127929972,,-8.068344127929972
2022-09-14,1.323260130786008,-0.6778152336697318,-3.089525258043724,-6.851849178203484,,-6.851849178203484
2022-09-15,-0.6902631702734197,-1.6710141409933763,-4.7850591855556734,-7.494816557117079,,-7.494816557117079
2022-09-16,-0.1243850093211929,-2.4336349968779536,-3.640414276546633,-7.609879138165098,,-7.609879138165098
2022-09-19,0.7348841390182326,-1.8626230775424355,-2.862556122092297,-6.930918793931706,,-6.930918793931706
2022-09-20,-1.246077770320897,-0.0242438774120112,-4.072964216912844,-8.09063192588243,,-8.09063192588243
2022-09-21,-0.2404943101702139,-1.5672018558944956,-3.2226206727775764,-8.311668726614085,,-8.311668726614085
2022-09-22,-0.4283435852354245,-1.3075951096976235,-3.7633149125973153,-8.704409812033042,,-8.704409812033042
2022-09-23,-1.228635093927655,-2.398763323883868,-4.500327524861881,-9.826099472290773,,-9.826099472290773
2022-09-26,-0.519271482300665,-3.613904837881144,-3.967019614946965,-10.294346822209333,,-10.294346822209333
2022-09-27,0.5409288265123768,-1.8697453755652016,-3.4475495410852264,-9.809103085159444,,-9.809103085159444
2022-09-28,2.050853918684714,0.3841810405287527,-1.7639987883458663,-7.959419541484547,,-7.959419541484547
2022-09-29,-1.916615559572332,-1.1162355306997274,-2.5850825371257824,-9.723483627673149,,-9.723483627673149
2022-09-30,-0.4211376666670263,-0.3078191897618598,-2.992858156500089,-10.103672042271828,,-10.103672042271828
2022-10-03,2.8854969500881955,3.1041862834219502,-0.1591777738587541,-7.509716240810304,,-7.509716240810304
2022-10-04,1.2421171972772926,3.823251217901147,1.080962248915207,-6.360878520426838,,-6.360878520426838
2022-10-05,-1.209492760880393,0.5062795378830698,-0.141604672113671,-7.49343691607427,,-7.49343691607427
2022-10-06,-0.1809858371334738,2.28478348177632,0.2195877833634618,-7.66086069367512,,-7.66086069367512
2022-10-07,-0.6784148331642093,2.0205151556140777,-2.208413742959503,-8.287303111545386,,-8.287303111545386
2022-10-10,-0.6394400852878124,-1.4747869316628082,-3.76831632922503,-8.873750858748675,,-8.873750858748675
2022-10-11,-0.0145887882031625,-2.697768319363836,-3.782355365740087,-8.887045074233379,,-8.887045074233379
2022-10-12,-0.1530589347415456,-1.6572496321035746,-4.072325766188101,-9.026501592454297,,-9.026501592454297
2022-10-13,1.6353918979854942,0.132264957643402,0.5760972678264809,-7.538728370183323,,-7.538728370183323
2022-10-14,-1.9486197245917936,-1.1483075636798956,-2.6716555794304764,-9.340446946770331,,-9.340446946770331
2022-10-17,2.0994600949427955,1.5765655495788788,0.1870257646477302,-7.437085808164278,,-7.437085808164278
2022-10-18,0.1212066911143283,1.714522059824275,0.308459143502926,-7.324893362673357,,-7.324893362673357
2022-10-19,-0.6690514744982612,1.1888781692068529,-1.0895334122256406,-7.94493753012323,,-7.94493753012323
2022-10-20,-0.5387781974371619,-0.97574016694989,-0.3811126306332513,-8.44091013634809,,-8.44091013634809
2022-10-21,1.6033829232470431,2.6115059497219706,1.4601655229478538,-6.972867324793885,,-6.972867324793885
2022-10-24,-0.2809456358145001,0.219162086422231,2.8743089330222515,-7.234222994168238,,-7.234222994168238
2022-10-25,1.9991660997946248,2.098958830691333,4.930937242609201,-5.379681028056583,,-5.379681028056583
2022-10-26,-0.15881546189076,2.6234133578901364,5.311141415014542,-5.529952724674381,,-5.529952724674381
2022-10-27,-0.1516870591292574,3.0228113662174927,4.585664036493875,-5.673251561144344,,-5.673251561144344
2022-10-28,1.3779171574030968,2.7941957788641947,3.896012403698279,-4.373507110384889,,-4.373507110384889
2022-10-31,0.095153891492794,3.1818934830679435,6.475411614039195,-4.282514781102343,,-4.282514781102343
2022-11-01,0.3478938839977408,1.5114740041948904,6.845833059005835,-3.9495195041093663,,-3.9495195041093663
2022-11-02,-1.642741776111456,0.002722398662236,2.143290394264996,-5.527380873371146,,-5.527380873371146
2022-11-03,0.2013413630616023,0.3562967582420251,1.0932504384383537,-5.337168414301585,,-5.337168414301585
2022-11-04,1.432149191386367,0.4099822772271722,3.796467365979761,-3.981455437203562,,-3.981455437203562
2022-11-07,-1.0573269194740995,-0.7461234212512546,3.587963135567107,-4.996685356553243,,-4.996685356553243
2022-11-08,0.2130825915067857,-0.879464968028365,3.808691051905466,-4.794249831693631,,-4.794249831693631
2022-11-09,-1.676860280953596,-0.913848240961268,2.724828071711749,-6.390717241449872,,-6.390717241449872
2022-11-10,4.86759436829951,3.700471758486557,7.740774091116331,-1.8341970656891249,,-1.8341970656891249
2022-11-11,-0.5933315322979582,1.6296953009408588,7.265693833616682,-2.416645728431865,,-2.416645728431865
2022-11-14,-1.3356420963043458,1.3438218174554706,6.199497648528696,-3.720010087068737,,-3.720010087068737
2022-11-15,1.3084682830919014,2.4515671285332497,7.589084392062606,-2.4602169560939524,,-2.4602169560939524
2022-11-16,-0.8650181719603189,3.2974971564489586,4.465213784522804,-3.303953804314408,,-3.303953804314408
2022-11-17,-0.0268488581144366,-1.5236655517110398,4.310734477757316,-3.329915588559762,,-3.329915588559762
2022-11-18,0.3618733085137604,-0.5774003481752943,5.393342898431963,-2.980092355757036,,-2.980092355757036
2022-11-21,0.2599813629400538,1.0304855769362131,4.563194118940039,-2.72785867754034,,-2.72785867754034
2022-11-22,1.468790685755228,1.190368067160774,6.099008574887166,-1.2991345259613984,,-1.2991345259613984
2022-11-23,-0.1073055387930566,1.9637905142675829,6.283758041880105,-1.405046021451728,,-1.405046021451728
2022-11-24,-0.131301082402957,1.8572584644676704,4.063798142528441,-1.53450226322025,,-1.53450226322025
2022-11-25,0.1723555389554709,1.6649168929012692,4.408975459305653,-1.3647915239108244,,-1.3647915239108244
2022-11-28,-0.7100765673262011,0.6812656142838103,2.413902271430768,-2.065177026432885,,-2.065177026432885
2022-11-29,0.5900289725753405,-0.1906758059143531,3.018173966777216,-1.4873331966484549,,-1.4873331966484549
2022-11-30,2.5523497791361205,2.46675976836388,5.547125904831085,1.027054636927982,,1.027054636927982
2022-12-01,-0.7653503056819,1.8162159027964808,4.3762022301721215,0.2538437654428405,,0.2538437654428405
2022-12-02,0.2815655587526722,1.9272180939159167,6.418266996552524,0.5361240608120488,,0.5361240608120488
2022-12-05,-1.3834898282680697,1.235917930290542,3.256321434714571,-0.8547829893042591,,-0.8547829893042591
2022-12-06,0.2774294119493925,0.9213111666996676,3.5427848400714668,-0.5797249967755436,,-0.5797249967755436
2022-12-07,0.5907515094484284,-1.0090889634345237,5.267486880682437,0.0076017785037851,,0.0076017785037851
2022-12-08,0.3384137854234081,0.0919640788700881,5.399139350301985,0.3460412893935949,,0.3460412893935949
2022-12-09,-1.079720022136954,-1.266747731264739,6.039253869941352,-0.7374150098298005,,-0.7374150098298005
2022-12-12,1.3425405760831843,1.4625097443481394,3.0864600027811218,0.595225470532279,,0.595225470532279
2022-12-13,0.4350032098926926,1.6219457520622926,3.534889412757969,1.0328179303279006,,1.0328179303279006
2022-12-14,-0.8156966973087765,0.2010795071496929,4.080501734466124,0.2086965712722266,,0.2086965712722266
2022-12-15,-1.5325735814956998,-1.6673470190106232,1.1617224090437084,-1.3270754387402772,,-1.3270754387402772
2022-12-16,-0.0005181628012773,-0.5945560609356804,2.043896474509932,-1.3275867251302809,,-1.3275867251302809
2022-12-19,-0.1896894600946552,-2.097498518241425,1.5103441120521754,-1.5147578931337446,,-1.5147578931337446
2022-12-20,-0.4022909583248912,-2.9136800378783634,1.1019771759249064,-1.910955117414048,,-1.910955117414048
2022-12-21,0.7595347594226753,-1.37176846386744,1.6057258840611155,-1.165934726345108,,-1.165934726345108
2022-12-22,-0.6597285911013384,-0.4974980483710367,-0.5256658938601166,-1.8179713127031705,,-1.8179713127031705
2022-12-23,0.4534697370525586,-0.0457663887533987,0.0327608003922064,-1.3727455253820242,,-1.3727455253820242
2022-12-27,-0.6955900044887886,-0.1507117660000667,-0.7035979707657791,-2.058786849209193,,-2.058786849209193
2022-12-28,-1.1720419562344708,-2.064838907299682,-1.1655935025856046,-3.206698959781495,,-3.206698959781495
2022-12-29,1.796058966705716,0.3562129649397061,0.0193873539210853,-1.4682341972781954,,-1.4682341972781954
2022-12-30,-0.724820585439645,-0.8209365635741595,-3.1768394787670573,-2.1824127190135045,,-2.1824127190135045
2023-01-03,0.1143397603615481,-0.01202912904259,-2.592791804227801,0.0,,-2.0705683241249773
2023-01-04,1.985933949269869,3.18301414718214,0.7353138327175879,1.985933949269869,,-0.1257544941467347
2023-01-05,-1.92683382285026,-0.5906024669820265,-1.4790144566053431,0.0208344793856118,,-2.0501652368700274
2023-01-06,2.323367710690638,2.4617069206458897,0.2179512500163127,2.344686251642991,,0.2255695966913773
2023-01-09,-0.7476084280649387,1.6956945641679375,0.2152772881759856,1.579548751549087,,-0.5237252086895738
2023-01-10,0.1870510552492987,1.7695543694063345,0.4027310218645441,1.7695543694063345,,-0.3376537869697382
2023-01-11,1.1568150724414306,0.9421946017734496,0.2187278610986665,2.946839913508126,,0.8152552555713566
2023-01-12,0.3565837502288449,3.2924111798996014,0.1404772688161859,3.313931616013788,,1.17474607356447
2023-01-13,-0.2794016646223363,0.6649925311954741,0.6819423872051367,3.025270771291866,,0.8920621488575087
2023-01-16,0.1398889671790915,1.565121155289595,2.392548899272517,3.1693917585073006,,1.033199012563224
2023-01-17,-0.2421555099395234,1.1300108657372077,2.144599700345396,2.9195613917929686,,0.7885415542861596
2023-01-18,-0.6903874152839329,-0.7167021562287768,1.6321917945194553,2.209017692078618,,0.0927101473471525
2023-01-19,-0.0714892489526164,-1.1401970330809583,1.9697507915724,2.1359492329686924,,0.0211546206064783
2023-01-20,0.8499729230336373,-0.0205712879964958,2.0612752019170566,3.004077146132333,,0.8713073521872561
2023-01-23,0.0732676077397131,-0.0870858959660658,2.35022143089112,3.0795457693316486,,0.9452133459799672
2023-01-24,0.110913316036898,0.2665317615015539,2.46374145545123,3.193874711700184,,1.0571750294825044
2023-01-25,0.0132004299864929,0.9768991791030855,2.477267109903591,3.207496746881855,,1.0705150111186112
2023-01-26,0.5773380956237029,1.6325336208206087,3.790866303865114,3.803352943141181,,1.6540335977208498
2023-01-27,-0.3965180515533739,0.3763703100039928,4.605335200111682,3.3917539106039785,,1.2509570043737428
2023-01-30,-0.8040380988564078,-0.5035925870360614,2.677712184917591,2.56044481808686,,0.4368607346018738
2023-01-31,1.6686935681111903,1.0446256190146608,4.391088564031032,4.27186436419249,,2.112844169692951
2023-02-01,0.1640830964888762,1.19706432194171,4.56237669460533,4.44295686800793,,2.280394086319437
2023-02-02,0.5564835632343224,1.1760812904201945,5.024164755934324,5.024164755934324,,2.849567667821118
2023-02-03,-0.7340001496639714,0.8332708231097108,2.223201957733112,4.253287229442426,,2.094651687210547
2023-02-06,-0.1065075164224493,1.5423147073361454,1.7563817493785328,4.142249642425577,,1.9859132092983511
2023-02-07,0.859776853111538,0.7344035130067761,2.6312595662234983,5.037640599160786,,2.8627644845063083
2023-02-08,-1.0134888938281073,-0.4498734091304412,2.356327681327297,3.9730957773491897,,1.820261790571287
2023-02-09,-0.2965404744172506,-1.2943604866829217,1.8622652994814803,3.664773465864734,,1.5183235032046216
2023-02-10,0.2662149102425459,-0.2997916787549903,0.9654542449549108,3.9407445495000193,,1.7885804169984088
2023-02-13,0.3355175604286664,0.1413781226964561,1.227090420775001,4.289483999903876,,2.1300989788084923
2023-02-14,-0.4924260815839631,-1.2011934118328238,0.7286218259145105,3.775935380339024,,1.627183734289317
2023-02-15,0.2854682515387896,0.0953005683800078,0.8750569860809243,4.072182728587315,,1.91729707878372
2023-02-16,-0.5202364046233754,-0.1292745012960727,0.5938617954533987,3.530761346947031,,1.3870861967717252
2023-02-17,0.5611659880012665,0.1645131733335025,1.8616000012821927,4.111740766744876,,1.956036040733533
2023-02-21,-1.7394546362682894,-1.4214963323186725,-0.6828010119021122,2.3007642650781035,,0.1825570448676261
2023-02-22,0.5473595404398512,-1.1640627097452394,-0.2122909152078023,2.8607172582258977,,0.730915828709322
2023-02-23,0.5003697803027229,-0.1500618190546476,0.1759082038499171,3.375401203188688,,1.2349428909383509
2023-02-24,-0.6568530269935979,-1.3594662860331286,-0.4952353382977836,2.6963767512187653,,0.5699781041839769
2023-02-27,0.4661266255016061,-0.8996764948554503,-0.2095737771405814,3.1750719066816258,,1.0387615493887117
2023-02-28,-0.2059890424552568,0.6468947751119947,-0.4151311205790708,2.962542564008519,,0.8306327719644679
2023-03-01,0.3117633341065851,0.411065344119299,0.7050449154961447,3.2835420195870046,,1.144985714495106
2023-03-02,0.0556669031162249,-0.0332423709418772,-0.8926929627759539,3.341036768858064,,1.201289995699728
2023-03-03,1.1593935173289882,1.794405369472929,0.0921164861412471,4.53916604989677,,2.374611191363196
2023-03-06,-0.3025815563938772,1.0155339736403368,-0.029195640760582,4.222849814221807,,2.064844499468177
2023-03-07,-0.9953849157207096,0.216475544288075,-1.0242899474771083,3.185431288436802,,1.0489064330666764
2023-03-08,1.0523469576290578,0.9563556752756996,0.1239174238453655,4.271300035317083,,2.112291525632504
2023-03-09,-0.97029453847024,-0.0788413446613622,-1.6928020118651577,3.259561305882497,,1.1215015378524873
2023-03-10,-1.0452725522658857,-2.256521345128104,-1.7243675491076749,2.18021745396193,,0.0645062378381799
2023-03-13,-0.997537187234987,-2.9378567490896845,-2.6744206756332045,1.1609317868610969,,-0.9336744231073336
2023-03-14,0.6796865020731069,-1.2956502542610826,-2.012911849901033,1.8485089855877712,,-0.2603339800613891
2023-03-15,-1.0578172100045968,-3.356783798347596,-3.373634556003724,0.7711379294051524,,-1.3153973324213974
2023-03-16,1.1584724837045757,-1.279317339084951,-1.7705372057324251,1.938543833833295,,-0.1721633648643195
2023-03-17,-1.370584477669523,-1.6038598463698706,-3.392638321530095,0.5413899752844342,,-1.540388198178777
2023-03-20,0.9418670529678153,0.3236668636922957,-2.519777832324266,1.4883562020575392,,-0.6130295541374009
2023-03-21,0.6583504575526034,0.3024062668725014,-1.878016343660072,2.156505259476394,,0.0412850205405934
2023-03-22,-0.935069433342106,0.4268415382196799,-2.795525020219447,1.2012710046245043,,-0.8941704564091268
2023-03-23,0.0078460355065423,-0.7154629781072397,-1.0670037322195514,1.2092112922805986,,-0.8863945778340931
2023-03-24,0.6284431539416158,1.296842700147005,-0.987221976949082,1.8452536518052345,,-0.2635219099337837
2023-03-27,0.1089293537259949,0.4609758634968708,-0.7207495982094025,1.956193028408726,,-0.1548796089212212
2023-03-28,-0.4489451585606208,-0.644148526665056,-1.1664589863435215,1.4984656359549708,,-0.6031294429759915
2023-03-29,0.5096570464679262,0.8048206365547594,-1.1236359395075055,2.0157597181254205,,-0.0965462882135281
2023-03-30,0.1161078936209536,0.9139452464891562,-0.8045008169820678,2.134208067895571,,0.0194495075458212
2023-03-31,0.8120015986522899,1.0980244815293585,-0.3098291781555962,2.963539470177734,,0.8316090365102946
2023-04-03,0.0736050694694734,1.062351186673327,-1.4347160510615795,3.039325854932984,,0.905826212388816
2023-04-04,-1.0781079933355309,0.4236369564434294,-2.497356255968952,1.928450646611912,,-0.1820475657482001
2023-04-05,-0.0155621655116511,-0.1011327524214733,-2.216655412820756,1.9125883724188109,,-0.1975814007163623
2023-04-06,0.0349040640257092,-0.1821603788784598,-1.1990755530823516,1.9481600075145653,,-0.1627463006292795
2023-04-10,0.5334870629270183,-0.5311424529860442,0.3051694406751126,2.492040252046812,,0.3698725318384888
2023-04-11,0.4643748028271721,1.0198691422015127,0.7709613734907084,2.967987461880784,,0.8359649295061056
2023-04-12,-0.4134459520874545,0.6178649010992299,1.3654863340157863,2.5422704857737344,,0.4190627142567349
2023-04-13,0.3686552988973135,0.9535610960932804,1.0523364795581358,2.920297999529154,,0.7892629100558768
2023-04-14,-1.0224105674201178,-0.0785987807401134,1.0884982445320324,1.8680299967616776,,-0.2412171647613981
2023-04-17,0.5059590122729718,-0.10595923022364,1.8321315234687048,2.3834404751552185,,0.263521387527299
2023-04-18,0.2596609521160697,-0.3095109249334205,2.096549805742632,2.6492902915022043,,0.5238666017872484
2023-04-19,0.2316606521716613,0.3362689546797082,1.3782192924661762,2.887088306841079,,0.7567408467451298
2023-04-20,0.3431488158078366,0.3107707018662919,1.0607634528573051,3.240144131985168,,1.1024864098073015
2023-04-21,0.0849699234304335,1.4330670836456785,2.1013532514644995,3.3278672034035672,,1.188393115095976
2023-04-24,0.6896170831236281,1.618419291655293,2.155407440945001,4.040433827265555,,1.8862055601559733
2023-04-25,-0.9970123956141164,0.3447150126902665,1.136905365968688,3.00313780555701,,0.8703874613003482
2023-04-26,-0.2135495014106814,-0.1009973070627445,0.8111151126412919,2.783175118335901,,0.6549792518057318
2023-04-27,4.634408261921474,4.171267855258565,5.958810711112683,7.54656707788528,,5.31974192628677
2023-04-28,0.617633397398687,4.725679066711308,6.072641024196535,8.210810593914086,,5.970231826477623
2023-05-01,-0.3646525111802856,3.62914992715051,4.713005895589517,7.816217155714833,,5.583808715018801
2023-05-02,-0.1199056172597745,4.547241714434858,4.587449119519138,7.686939455028141,5.457207797452668,5.457207797452668
2023-05-03,0.2506438058847315,5.033581589814262,4.772473230763663,7.956850098519008,5.721529756655985,5.721529756655985
2023-05-04,-0.6240267602190763,-0.2449140131826621,5.25341039114553,7.283170464414646,5.06179911966147,5.06179911966147
2023-05-05,0.4694269583613408,-0.391849948473244,5.763957436224154,7.786786588359362,8.84625638907024,5.554987527668587
2023-05-08,-0.6449156963453606,-0.6720366302628067,5.045204028371919,7.091652683064753,8.355470051644787,4.874246844827268
2023-05-09,-0.1716276607476197,-0.7234727574783273,4.864917401970459,6.90785378470884,14.385726641813768,4.694253628240808
2023-05-10,0.2256610535684489,-0.7482127571108776,4.543828877254685,7.149103173906823,14.006440681169783,4.930507784003901
2023-05-11,-0.0686996249206206,-0.193579590904247,3.9891084416507017,7.075492141920536,14.274348208296228,4.8584209187289895
2023-05-12,0.3402406615018449,-0.3219133760745007,4.776114275328336,7.43980650469056,14.667917098926186,5.2151919037032535
2023-05-15,0.4230809263280344,0.7495552922378579,5.91582446104586,7.894363833295648,13.245729590455891,5.6603373122472656
