Date,AAPL,ACO-X.TO,AER,AGG,AMAT,AMSF,APO,BLBD,CEG,CG,CSH-UN.TO,DOLE,EA,FFH.TO,GOOG,GSL,HBM.TO,ISRG,L.TO,MA,MP,RY.TO,SCHP,SPSB,SPY,TEX,TLT,TMUS,VEEV,WFG.TO,WSC,XBB.TO,XIU.TO
2023-07-12,993.0076530194419,0.0,0.0,18511.704437070068,0.0,0.0,2987.80966304078,0.0,3125.133689744439,0.0,0.0,0.0,2832.9160532152746,0.0,0.0,0.0,1548.8921284675598,3678.252954267984,547.1052551269531,2619.471523775337,0.0,0.0,0.0,0.0,20058.386703660162,4524.583910839425,0.0,0.0,0.0,0.0,0.0,18734.869062423706,17940.653743743896
2023-07-13,993.6524096809735,0.0,0.0,18563.936690769424,0.0,0.0,3075.408843683799,0.0,3088.9118296816832,0.0,0.0,0.0,2849.142587478098,0.0,0.0,0.0,1589.18137550354,3659.2288546363707,550.5821990966797,2609.732716170074,0.0,0.0,0.0,0.0,20148.959470685477,4535.021007400421,0.0,0.0,0.0,0.0,0.0,18824.280115127563,18152.483024597168
2023-07-14,989.1317800233082,0.0,0.0,18376.756382522035,0.0,0.0,3049.134876956032,0.0,3063.7322768259764,0.0,0.0,0.0,2847.0070023951703,0.0,0.0,0.0,1580.2281618118286,3713.45991897583,562.4226760864258,2608.4528653348752,0.0,0.0,0.0,0.0,20029.028985936347,4421.034141131837,0.0,0.0,0.0,0.0,0.0,18776.135919570923,18158.366203308105
2023-07-17,1014.8824890194228,0.0,0.0,18555.234652419822,0.0,0.0,3100.1914374905573,0.0,3128.399042935189,0.0,0.0,0.0,2890.4599828185746,0.0,0.0,0.0,1535.4626297950745,3743.6271342590335,565.1478958129883,2628.8063382362816,0.0,0.0,0.0,0.0,20271.013521501554,4485.56129280349,0.0,0.0,0.0,0.0,0.0,18762.37982940674,18111.29596710205
2023-07-18,1011.7213482590232,0.0,0.0,18537.37548716239,0.0,0.0,3152.799189202078,0.0,3096.540525634873,0.0,0.0,0.0,2898.264310671366,0.0,0.0,0.0,1564.5601987838745,3748.4866890144185,559.1336822509766,2597.7762823113153,0.0,0.0,0.0,0.0,20385.351037108885,4691.424909693651,0.0,0.0,0.0,0.0,0.0,18776.135919570923,18223.090782165527
2023-07-19,1016.1514630102174,0.0,0.0,18544.3333793581,0.0,0.0,3121.870518868318,0.0,3067.5361375060675,0.0,0.0,0.0,2848.260165557236,0.0,0.0,0.0,1571.2749481201172,3683.376218912017,557.489128112793,2591.545745722524,0.0,0.0,0.0,0.0,20376.052666871856,4544.339055985627,0.0,0.0,0.0,0.0,0.0,18831.157453536987,18317.23606109619
2023-07-20,1005.6464777670044,0.0,0.0,18443.76446184924,0.0,0.0,3110.0564934031354,0.0,3136.7186189879703,0.0,0.0,0.0,2853.6031813120644,0.0,0.0,0.0,1573.513412475586,3660.9989985816355,560.7311248779297,2589.549771026668,0.0,0.0,0.0,0.0,20235.947450503772,4429.475389345225,0.0,0.0,0.0,0.0,0.0,18672.970190048218,18287.817764282227
2023-07-21,1000.3005104890326,0.0,0.0,18472.65602706757,0.0,0.0,3082.5598815161356,0.0,3129.990951813852,0.0,0.0,0.0,2854.5728674612474,0.0,0.0,0.0,1573.513412475586,3548.180991812842,565.5237579345703,2588.0418098800874,0.0,0.0,0.0,0.0,20253.16516628227,4403.168483565387,0.0,0.0,0.0,0.0,0.0,18776.135919570923,18399.61618423462
2023-07-24,1008.3190838353403,0.0,0.0,18508.41670644702,0.0,0.0,3096.1269512105446,0.0,3140.1964912943185,0.0,0.0,0.0,2879.9973063723883,0.0,0.0,0.0,1555.606985092163,3423.0058585331426,566.6514205932617,2645.534233246599,0.0,0.0,0.0,0.0,20420.54333574706,4393.218208209364,0.0,0.0,0.0,0.0,0.0,18659.212686538696,18440.803241729736
2023-07-25,1009.0864251062521,0.0,0.0,18418.537463219218,0.0,0.0,3096.770947316736,0.0,3159.8958354210254,0.0,0.0,0.0,2906.937083804951,0.0,0.0,0.0,1683.1892609596252,3487.5798912487517,561.389045715332,2612.7973058140014,0.0,0.0,0.0,0.0,20399.79851784483,4231.43792497689,0.0,0.0,0.0,0.0,0.0,18659.908052444458,18399.61618423462
2023-07-26,1014.6345583217553,0.0,0.0,18496.4013748825,0.0,0.0,3110.4033115135826,0.0,3157.0563791181485,0.0,0.0,0.0,2894.2680031167984,0.0,0.0,0.0,1667.52108335495,3474.74796977581,548.8906860351562,2622.6409944715306,0.0,0.0,0.0,0.0,20422.29241112029,4135.82040041803,0.0,0.0,0.0,0.0,0.0,18715.066680908203,18405.499362945557
2023-07-27,1009.2948291454086,0.0,0.0,18362.228059697445,0.0,0.0,3086.613141069365,0.0,3098.891004910274,0.0,0.0,0.0,2870.5535850066226,0.0,0.0,0.0,1701.095473766327,3417.9841763658333,548.2798767089844,2574.5006023319183,0.0,0.0,0.0,0.0,20313.81735063358,4073.841906766218,0.0,0.0,0.0,0.0,0.0,18549.569595336914,18264.28144454956
2023-07-28,1024.6635934501246,0.0,0.0,18465.30017411389,0.0,0.0,3133.988615692906,0.0,3114.558330761429,0.0,0.0,0.0,2882.5331004437758,0.0,0.0,0.0,1714.5251870155334,3455.2098968654172,548.5618209838867,2568.8014749487047,0.0,0.0,0.0,0.0,20547.49518306715,4126.047116697533,0.0,0.0,0.0,0.0,0.0,18673.693822860718,18376.079864501953
2023-07-31,1029.7727430837695,0.0,0.0,18521.558298043383,0.0,0.0,3135.8371107655694,0.0,3149.8670128443337,0.0,0.0,0.0,2856.340603002347,0.0,0.0,0.0,1759.2909336090088,3438.8993127392605,549.736442565918,2582.1069475554395,0.0,0.0,0.0,0.0,20623.96808633872,4222.844623865909,0.0,0.0,0.0,0.0,0.0,18701.279497146606,18470.22394180298
2023-08-01,1020.8043011047994,0.0,0.0,18317.003115426287,0.0,0.0,3131.4263332064,0.0,3124.4862210021893,0.0,0.0,0.0,2838.825727481395,0.0,0.0,0.0,1732.4312925338745,3418.838949667057,545.695686340332,2588.8004430560977,0.0,0.0,0.0,0.0,20473.38937766799,4447.838732703036,0.0,0.0,0.0,0.0,0.0,18590.945280075073,18381.961841583252
2023-08-02,1010.8198670754064,0.0,0.0,18379.43963278474,0.0,0.0,3125.3760138777125,0.0,3118.130026923609,0.0,0.0,0.0,2649.5112709912064,0.0,0.0,0.0,1703.333830833435,3331.6673664114205,548.4677505493164,2557.5816342325197,0.0,0.0,0.0,0.0,20305.661089986188,4596.9575003981845,0.0,0.0,0.0,0.0,0.0,18556.466720581055,18093.641624450684
2023-08-03,1009.0831238124883,0.0,0.0,18358.742747890712,0.0,0.0,3320.786798794188,0.0,3319.1826528151296,0.0,0.0,0.0,2612.1526071552944,0.0,0.0,0.0,1680.9510111808777,3322.8267695773684,542.45361328125,2591.7367331561763,0.0,0.0,0.0,0.0,20361.761520705568,4593.170549680508,0.0,0.0,0.0,0.0,0.0,18404.761058807373,17975.957622528076
2023-08-04,961.1453361016538,0.0,0.0,18519.977290970313,0.0,0.0,3330.6983630204286,0.0,3412.912643688969,0.0,0.0,0.0,2587.390446006102,0.0,0.0,0.0,1683.1892609596252,3303.5792437629425,544.567985534668,2582.1827830686743,0.0,0.0,0.0,0.0,20280.608088851113,4553.560174424983,0.0,0.0,0.0,0.0,0.0,18618.525300979614,18081.871662139893
2023-08-07,946.1467291702138,0.0,0.0,18554.89111491538,0.0,0.0,3341.3210201895254,0.0,3412.389566353113,0.0,0.0,0.0,2622.598474864717,0.0,0.0,0.0,1683.1892609596252,3308.372970436467,544.567985534668,2622.997648776527,0.0,0.0,0.0,0.0,20491.952104993834,4587.3684642330045,0.0,0.0,0.0,0.0,0.0,18618.525300979614,18081.871662139893
2023-08-08,951.0444312086329,0.0,0.0,18596.51913641108,0.0,0.0,3194.101539910189,0.0,3446.7900641509914,0.0,0.0,0.0,2591.8059753077105,0.0,0.0,0.0,1671.9977974891663,3239.7883590236306,548.0449295043945,2598.326067808084,0.0,0.0,0.0,0.0,20400.09462386486,4534.422494500177,0.0,0.0,0.0,0.0,0.0,18639.2152633667,18052.45096206665
2023-08-09,946.3208060962352,0.0,0.0,18684.827325784638,0.0,0.0,3176.6251079692483,0.0,3470.563741631986,0.0,0.0,0.0,2587.589704987302,0.0,0.0,0.0,1651.853334903717,3266.03399594879,551.4279174804688,2611.9654533691937,0.0,0.0,0.0,0.0,20345.247221524805,4468.749763164204,0.0,0.0,0.0,0.0,0.0,18666.79952430725,18140.715465545654
2023-08-10,944.7159277017636,0.0,0.0,18554.900996116565,0.0,0.0,3171.2712905895387,0.0,3489.0926607076835,0.0,0.0,0.0,2593.819243784237,0.0,0.0,0.0,1618.2790517807007,3270.6446928971855,558.8517379760742,2633.7719506285794,0.0,0.0,0.0,0.0,20343.148005448347,4438.240174836774,0.0,0.0,0.0,0.0,0.0,18590.945280075073,18217.20760345459
2023-08-11,946.8658221680671,0.0,0.0,18532.980422590736,0.0,0.0,3170.018298873474,0.0,3533.0538606982373,0.0,0.0,0.0,2597.357361423841,0.0,0.0,0.0,1618.2790517807007,3275.045708370395,554.4820404052734,2624.52264459258,0.0,0.0,0.0,0.0,20370.680775192595,4446.839865100614,0.0,0.0,0.0,0.0,0.0,18521.988161087036,18270.16342163086
2023-08-14,955.4043752721045,0.0,0.0,18512.58565729168,0.0,0.0,3190.2471932823573,0.0,3546.3226197698987,0.0,0.0,0.0,2608.502344537992,0.0,0.0,0.0,1566.7985558509827,3280.17109231386,553.7302398681641,2647.4581990635306,0.0,0.0,0.0,0.0,20475.508360543754,4452.511337485361,0.0,0.0,0.0,0.0,0.0,18494.403900146484,18170.13376235962
2023-08-15,946.0393149754964,0.0,0.0,18488.548638834982,0.0,0.0,3138.627515363987,0.0,3526.111830951777,0.0,0.0,0.0,2583.4660082275514,0.0,0.0,0.0,1445.9311366081238,3301.3898297050036,544.661979675293,2623.7300334498286,0.0,0.0,0.0,0.0,20265.604799436187,4401.586008560771,0.0,0.0,0.0,0.0,0.0,18377.17821121216,17805.320205688477
2023-08-16,943.5368951908604,0.0,0.0,18487.025858995785,0.0,0.0,3135.7689478158136,0.0,3496.387152362695,0.0,0.0,0.0,2573.6923750741407,0.0,0.0,0.0,1428.0250310897827,3230.2854423553217,548.2328796386719,2629.2981980205514,0.0,0.0,0.0,0.0,20163.676167447193,4298.585259763349,0.0,0.0,0.0,0.0,0.0,18349.595363616943,17811.204586029053
2023-08-17,933.0085765535405,0.0,0.0,18531.331030243557,0.0,0.0,3121.745119936986,0.0,3499.092351725153,0.0,0.0,0.0,2541.475640741104,0.0,0.0,0.0,1428.0250310897827,3141.3573678624525,547.246208190918,2626.6539353395638,0.0,0.0,0.0,0.0,20079.0028440881,4205.6781925228825,0.0,0.0,0.0,0.0,0.0,18370.281085968018,17734.7088432312
2023-08-18,936.2304913690241,0.0,0.0,18583.91287950408,0.0,0.0,3201.032472212846,0.0,3499.6453123671245,0.0,0.0,0.0,2534.5249435324076,0.0,0.0,0.0,1423.548424243927,3098.600000241131,543.7222290039062,2625.3102303561354,0.0,0.0,0.0,0.0,20101.430716779632,4194.32232371773,0.0,0.0,0.0,0.0,0.0,18432.341079711914,17740.594425201416
2023-08-21,943.223153955405,0.0,0.0,18485.71134296193,0.0,0.0,3215.5597963391665,0.0,3543.463380081539,0.0,0.0,0.0,2538.9889118120045,0.0,0.0,0.0,1448.169493675232,3105.576411173417,542.6885223388672,2631.5057908077506,0.0,0.0,0.0,0.0,20226.838162663735,4137.11126669063,0.0,0.0,0.0,0.0,0.0,18377.17821121216,17717.05930709839
2023-08-22,950.7773867303913,0.0,0.0,18507.05809587993,0.0,0.0,3215.103520245284,0.0,3548.8398727548883,0.0,0.0,0.0,2559.162989062548,0.0,0.0,0.0,1445.9311366081238,3111.2063945046393,539.3525314331055,2662.834143264772,0.0,0.0,0.0,0.0,20174.140905726963,4122.036828312921,0.0,0.0,0.0,0.0,0.0,18335.799699783325,17611.14646911621
2023-08-23,972.1554380045854,0.0,0.0,18693.678950704234,0.0,0.0,3277.1560450735706,0.0,3623.545164497409,0.0,0.0,0.0,2598.849200071185,0.0,0.0,0.0,1479.5055270195007,3147.851065848954,541.889762878418,2685.7935958013695,0.0,0.0,0.0,0.0,20409.529099938372,4170.728199745965,0.0,0.0,0.0,0.0,0.0,18528.882459640503,17787.66586303711
2023-08-24,944.8692559143383,0.0,0.0,18614.57338874024,0.0,0.0,3249.506455218361,0.0,3565.793088200644,0.0,0.0,0.0,2563.6400786034937,0.0,0.0,0.0,1436.9781374931335,3090.3279471008573,542.8295135498047,2657.903587450346,0.0,0.0,0.0,0.0,20087.45980233656,4066.7741020891117,0.0,0.0,0.0,0.0,0.0,18494.403900146484,17699.4073677063
2023-08-25,961.2797070316155,0.0,0.0,18689.73133353411,0.0,0.0,3289.592125705767,0.0,3547.2500354685963,0.0,0.0,0.0,2570.8763359957957,0.0,0.0,0.0,1428.0250310897827,3234.201762744109,547.6221084594727,2705.3565080429325,0.0,0.0,0.0,0.0,20323.456349805638,4167.953314135644,0.0,0.0,0.0,0.0,0.0,18488.876306533813,17749.831352233887
2023-08-28,970.297163417592,0.0,0.0,18740.59503799738,0.0,0.0,3310.732015561607,0.0,3532.3681419999502,0.0,0.0,0.0,2590.076235145738,0.0,0.0,0.0,1466.0757064819336,3278.6554973624297,549.9713516235352,2737.3590644588694,0.0,0.0,0.0,0.0,20463.175491045113,4274.638426515514,0.0,0.0,0.0,0.0,0.0,18502.705890655518,17915.939826965332
2023-08-29,991.9774664516444,0.0,0.0,18871.37878998501,0.0,0.0,3364.7376289800377,0.0,3539.9146288284555,0.0,0.0,0.0,2604.996752738225,0.0,0.0,0.0,1499.6497750282288,3377.3166130355094,561.1071014404297,2767.0880167152063,0.0,0.0,0.0,0.0,20769.805368590278,4385.849999080092,0.0,0.0,0.0,0.0,0.0,18627.163667678833,18165.10374069214
2023-08-30,1007.8591153743037,0.0,0.0,18805.045248277973,0.0,0.0,3359.8253096978624,0.0,3535.618885871827,0.0,0.0,0.0,2588.111876782059,0.0,0.0,0.0,1504.1265964508057,3455.675434753939,561.1540603637695,2773.6471057669405,0.0,0.0,0.0,0.0,20790.64442474064,4486.056567192536,0.0,0.0,0.0,0.0,0.0,18627.163667678833,18224.42579269409
2023-08-31,1007.2844394530694,0.0,0.0,18799.507262064006,0.0,0.0,3442.2606480294144,0.0,3476.726705806618,0.0,0.0,0.0,2571.3913471428823,0.0,0.0,0.0,1506.368064880371,3385.7741272727144,551.2869644165039,2760.3237448990512,0.0,0.0,0.0,0.0,20724.085579540315,4471.608457546292,0.0,0.0,0.0,0.0,0.0,18682.47776412964,18206.62965774536
2023-09-01,1013.8881651880802,0.0,0.0,18666.765453492462,0.0,0.0,3400.3458634768504,0.0,3574.4287392991737,0.0,0.0,0.0,2578.506882032758,0.0,0.0,0.0,1524.3012070655823,3354.8368952577584,557.1132278442383,2774.6658091238714,0.0,0.0,0.0,0.0,20723.47003568888,4630.3077456368555,0.0,0.0,0.0,0.0,0.0,18703.218606948853,18437.99383163452
2023-09-05,1021.8602687863167,0.0,0.0,18687.99737306148,0.0,0.0,3515.007265403474,0.0,3556.393441351065,0.0,0.0,0.0,2616.1643695493694,0.0,0.0,0.0,1486.1936688423157,3347.2382272048853,559.7914886474609,2765.5913275545754,0.0,0.0,0.0,0.0,20769.838580987707,4508.119220130437,0.0,0.0,0.0,0.0,0.0,18523.450973510742,18307.480030059814
2023-09-06,988.1972801909724,0.0,0.0,18725.582482517788,0.0,0.0,3457.4878158398224,0.0,3586.7508201595683,0.0,0.0,0.0,2610.9410771916155,0.0,0.0,0.0,1486.1936688423157,3358.8792685139633,559.5095443725586,2785.0913313944147,0.0,0.0,0.0,0.0,20691.202080484636,4551.926441256946,0.0,0.0,0.0,0.0,0.0,18544.18616294861,18129.50786590576
2023-09-07,959.3000760664145,0.0,0.0,18784.59036251401,0.0,0.0,3459.8963309005194,0.0,3650.681814972859,0.0,0.0,0.0,2611.8239437155135,0.0,0.0,0.0,1443.6027646064758,3243.026749426208,550.6291961669922,2794.818209698351,0.0,0.0,0.0,0.0,20627.82540691187,4430.038221123723,0.0,0.0,0.0,0.0,0.0,18578.758003234863,18070.182209014893
2023-09-08,965.7905371617526,0.0,0.0,18855.72486492245,0.0,0.0,3500.66953082729,0.0,3665.967492146592,0.0,0.0,0.0,2637.8953976441408,0.0,0.0,0.0,1423.4282612800598,3264.5547785300296,555.0458526611328,2805.424694884132,0.0,0.0,0.0,0.0,20726.298252810084,4390.045936987706,0.0,0.0,0.0,0.0,0.0,18578.758003234863,18010.86015701294
2023-09-11,968.1723066748527,0.0,0.0,18756.301544691178,0.0,0.0,3515.577264749627,0.0,3695.861063056145,0.0,0.0,0.0,2643.833094812988,0.0,0.0,0.0,1450.3275990486145,3296.098791475524,557.1603012084961,2806.3003019348253,0.0,0.0,0.0,0.0,20776.460763531286,4382.316980537231,0.0,0.0,0.0,0.0,0.0,18544.18616294861,18117.644176483154
2023-09-12,948.2816468522287,0.0,0.0,18695.680444786085,0.0,0.0,3564.796883564968,0.0,3633.202463948237,0.0,0.0,0.0,2610.5967046321457,0.0,0.0,0.0,1445.8444476127625,3275.7254137078417,554.8109436035156,2793.535083319348,0.0,0.0,0.0,0.0,20589.253714424285,4337.919622079142,0.0,0.0,0.0,0.0,0.0,18551.103075027466,18153.237648010254
2023-09-13,935.1283655679872,0.0,0.0,18684.834608679717,0.0,0.0,3574.88637281881,0.0,3651.5222258185986,0.0,0.0,0.0,2610.849999115366,0.0,0.0,0.0,1466.019058227539,3281.5103787062108,552.508659362793,2788.0368552744403,0.0,0.0,0.0,0.0,20571.212131814864,4245.606406090119,0.0,0.0,0.0,0.0,0.0,18516.53123474121,18230.358238220215
2023-09-14,943.4455753098882,0.0,0.0,18661.55955885871,0.0,0.0,3597.7752664515447,0.0,3758.540133117026,0.0,0.0,0.0,2640.323297359675,0.0,0.0,0.0,1522.059416770935,3293.148976438446,555.03662109375,2768.5201950100054,0.0,0.0,0.0,0.0,20750.880321647146,4372.39438205172,0.0,0.0,0.0,0.0,0.0,18551.103075027466,18509.18197631836
2023-09-15,936.9131025327661,0.0,0.0,18566.868346411775,0.0,0.0,3611.7719590523484,0.0,3663.764685449769,0.0,0.0,0.0,2577.768125314673,0.0,0.0,0.0,1517.576265335083,3195.331302942359,544.1415786743164,2767.2976061275403,0.0,0.0,0.0,0.0,20443.83720236343,4307.19239531584,0.0,0.0,0.0,0.0,0.0,18475.04672241211,18538.844203948975
2023-09-18,953.2599596534856,0.0,0.0,18603.85585591881,0.0,0.0,3624.693527087511,0.0,3692.6990742278576,0.0,0.0,0.0,2582.1197413830087,0.0,0.0,0.0,1517.576265335083,3225.460125876125,545.0848388671875,2787.596791764663,0.0,0.0,0.0,0.0,20466.57528772601,4387.580870935111,0.0,0.0,0.0,0.0,0.0,18481.95798110962,18426.127738952637
2023-09-19,956.6763081949321,0.0,0.0,18501.509004581367,0.0,0.0,3599.6304365362084,0.0,3676.5164848970016,0.0,0.0,0.0,2583.997501164966,0.0,0.0,0.0,1445.8444476127625,3233.1036857095314,535.4632949829102,2756.4061317052983,0.0,0.0,0.0,0.0,20371.41614533495,4303.478889884122,0.0,0.0,0.0,0.0,0.0,18343.676273345947,18194.764766693115
2023-09-20,934.4707938669599,0.0,0.0,18431.07214195213,0.0,0.0,3601.8975566929657,0.0,3650.848308653849,0.0,0.0,0.0,2563.8031477284385,0.0,0.0,0.0,1459.2942237854004,3139.7844405009528,536.170654296875,2727.3547112094093,0.0,0.0,0.0,0.0,20117.83812144553,4273.223192331367,0.0,0.0,0.0,0.0,0.0,18309.103019714355,18194.764766693115
2023-09-21,928.5061885979303,0.0,0.0,18351.660726064663,0.0,0.0,3547.8293859991936,0.0,3653.7680257896454,0.0,0.0,0.0,2535.078402100771,0.0,0.0,0.0,1425.6699442863464,3065.6796886927623,533.5294723510742,2686.5639002467105,0.0,0.0,0.0,0.0,19835.364720293455,4171.641906677269,0.0,0.0,0.0,0.0,0.0,18226.12975502014,17803.223361968994
2023-09-22,933.152730380607,0.0,0.0,18430.308570677655,0.0,0.0,3563.736738350435,0.0,3667.943920790958,0.0,0.0,0.0,2539.497017862828,0.0,0.0,0.0,1416.7035341262817,3107.3724128814647,533.1993865966797,2679.130131393322,0.0,0.0,0.0,0.0,19791.936059952604,4177.766337900503,0.0,0.0,0.0,0.0,0.0,18288.360763549805,17779.49478149414
2023-09-25,940.0047097363495,0.0,0.0,18284.205550314527,0.0,0.0,3629.1400101370164,0.0,3729.2925806680387,0.0,0.0,0.0,2554.5535046189325,0.0,0.0,0.0,1401.0120749473572,3161.704199552536,528.8129425048828,2680.8289804555534,0.0,0.0,0.0,0.0,19874.431502421012,4192.303032319887,0.0,0.0,0.0,0.0,0.0,18178.81095314026,17809.158210754395
2023-09-26,916.1981399762444,0.0,0.0,18224.89437520717,0.0,0.0,3520.1473817103306,0.0,3598.541429812599,0.0,0.0,0.0,2520.760215233924,0.0,0.0,0.0,1396.5288162231445,3128.4552473395597,537.2082901000977,2628.274708982044,0.0,0.0,0.0,0.0,19543.798252012257,4153.970106547542,0.0,0.0,0.0,0.0,0.0,18158.01781654358,17601.52141571045
2023-09-27,912.718109600668,0.0,0.0,18254.47549828764,0.0,0.0,3525.26763190117,0.0,3692.4039275011637,0.0,0.0,0.0,2525.380308220221,0.0,0.0,0.0,1401.0120749473572,3152.013412089902,533.9067840576172,2642.464462266653,0.0,0.0,0.0,0.0,19652.187195339575,4310.196336396126,0.0,0.0,0.0,0.0,0.0,18102.552492141724,17500.669841766357
2023-09-28,912.8530353601673,0.0,0.0,18283.74499075935,0.0,0.0,3581.3513103872538,0.0,3639.713791165832,0.0,0.0,0.0,2547.7729293092852,0.0,0.0,0.0,1427.9114127159119,3198.6569498776225,543.717041015625,2665.252110113579,0.0,0.0,0.0,0.0,19738.92878935112,4274.094488871269,0.0,0.0,0.0,0.0,0.0,18123.349868774414,17654.912223815918
2023-09-29,914.9557621008862,0.0,0.0,18252.733959900743,0.0,0.0,3526.0600392894594,0.0,3629.033128572678,0.0,0.0,0.0,2571.9469874756323,0.0,0.0,0.0,1481.710410118103,3154.6275895056606,544.2830657958984,2639.7417324352136,0.0,0.0,0.0,0.0,19676.436490657725,4237.102392249544,0.0,0.0,0.0,0.0,0.0,18213.481727600098,17619.319953918457
2023-10-02,934.2215141693305,0.0,0.0,18236.754641275933,0.0,0.0,3541.3501285378516,0.0,3505.669923181472,0.0,0.0,0.0,2582.339959216988,0.0,0.0,0.0,1367.3877954483032,3203.176184840413,547.6789474487305,2655.520794171025,0.0,0.0,0.0,0.0,19789.182549148336,4135.079963191238,0.0,0.0,0.0,0.0,0.0,18185.751892089844,17304.899139404297
2023-10-03,933.9694220088422,0.0,0.0,18230.569422460394,0.0,0.0,3447.057419945486,0.0,3537.5646177097224,0.0,0.0,0.0,2588.8658355735242,0.0,0.0,0.0,1360.6629610061646,3151.457266341895,552.7256393432617,2643.2168993982486,0.0,0.0,0.0,0.0,19671.860314134974,4070.9184912908822,0.0,0.0,0.0,0.0,0.0,17915.354902267456,17150.656757354736
2023-10-04,943.0518170545765,0.0,0.0,18402.843869473258,0.0,0.0,3511.609538750772,0.0,3588.9842386540977,0.0,0.0,0.0,2620.47246781952,0.0,0.0,0.0,1342.7298188209534,3183.5821376055537,554.5650100708008,2667.850027989989,0.0,0.0,0.0,0.0,19862.634275811488,3987.276647403007,0.0,0.0,0.0,0.0,0.0,18040.153295516968,17174.38653945923
2023-10-05,952.2717613752466,0.0,0.0,18461.860472891414,0.0,0.0,3545.012794441809,0.0,3656.4704041320056,0.0,0.0,0.0,2628.7050103100046,0.0,0.0,0.0,1351.6963362693787,3189.6440507581865,552.065315246582,2681.551058447585,0.0,0.0,0.0,0.0,19905.987729659846,3921.0716602167595,0.0,0.0,0.0,0.0,0.0,18074.81841659546,17275.23931503296
2023-10-06,963.6114727059467,0.0,0.0,18338.95959677122,0.0,0.0,3614.499489572445,0.0,3723.6273256412005,0.0,0.0,0.0,2668.4335958801385,0.0,0.0,0.0,1434.6363544464111,3242.0008889314486,549.2824935913086,2699.612681841136,0.0,0.0,0.0,0.0,20085.899119348178,3967.610682357612,0.0,0.0,0.0,0.0,0.0,18088.683334350586,17352.35870361328
2023-10-09,968.5928119511373,0.0,0.0,18468.482201879993,0.0,0.0,3547.446411777173,0.0,3752.273793701079,0.0,0.0,0.0,2695.0089466732024,0.0,0.0,0.0,1434.6363544464111,3218.4456872732844,549.2824935913086,2668.9885707488793,0.0,0.0,0.0,0.0,20148.71913579682,3991.930788769798,0.0,0.0,0.0,0.0,0.0,18088.683334350586,17352.35870361328
2023-10-10,959.6503917214068,0.0,0.0,18341.888764853124,0.0,0.0,3550.6379210593786,0.0,3784.3899130417867,0.0,0.0,0.0,2754.1553829213517,0.0,0.0,0.0,1434.6363544464111,3235.7440793030255,545.8395004272461,2691.083725243916,0.0,0.0,0.0,0.0,20134.09258701353,4064.608927358724,0.0,0.0,0.0,0.0,0.0,18275.87809753418,17601.52141571045
2023-10-11,967.4563797034352,0.0,0.0,18430.34172387547,0.0,0.0,3531.671985635967,0.0,3854.594334666217,0.0,0.0,0.0,2789.412596488546,0.0,0.0,0.0,1450.3275990486145,3062.1783255264745,547.631721496582,2687.933300903751,0.0,0.0,0.0,0.0,20221.18392806533,4107.000042304207,0.0,0.0,0.0,0.0,0.0,18352.142211914062,17755.766201019287
2023-10-12,973.1332788748914,0.0,0.0,18286.27082669989,0.0,0.0,3481.462498648634,0.0,3879.478580925411,0.0,0.0,0.0,2832.1186505350634,0.0,0.0,0.0,1403.2536506652832,2894.2145819443977,549.0466690063477,2690.6955683456363,0.0,0.0,0.0,0.0,20114.032876966485,4110.295446010896,0.0,0.0,0.0,0.0,0.0,18185.751892089844,17637.11488723755
2023-10-13,969.4434920461426,0.0,0.0,18485.352483691197,0.0,0.0,3488.7922775770767,0.0,3836.4601416383493,0.0,0.0,0.0,2844.6557915449666,0.0,0.0,0.0,1405.4952263832092,2990.183801068255,536.7366409301758,2695.7053705578983,0.0,0.0,0.0,0.0,20145.31297524505,3956.0501621768417,0.0,0.0,0.0,0.0,0.0,18296.67971420288,17589.655323028564
2023-10-16,965.9423707900278,0.0,0.0,18329.637262998986,0.0,0.0,3466.4055342852225,0.0,3931.0386841235413,0.0,0.0,0.0,2833.204148928635,0.0,0.0,0.0,1439.1196131706238,2992.57696227578,542.2549057006836,2709.0609269023116,0.0,0.0,0.0,0.0,20298.507121074945,4016.0267160327785,0.0,0.0,0.0,0.0,0.0,18206.55068206787,17743.900108337402
2023-10-17,955.3585714716464,0.0,0.0,18157.8781065625,0.0,0.0,3492.901768017873,0.0,3933.167453879605,0.0,0.0,0.0,2824.623923211184,0.0,0.0,0.0,1445.8444476127625,2999.1976843408775,541.2173843383789,2707.2348360334945,0.0,0.0,0.0,0.0,20253.095820269773,4024.2933661559437,0.0,0.0,0.0,0.0,0.0,18206.55068206787,17809.158210754395
2023-10-18,950.9826567350683,0.0,0.0,18124.664113333638,0.0,0.0,3468.616090628002,0.0,3907.9568416955226,0.0,0.0,0.0,2815.98637100411,0.0,0.0,0.0,1409.9784851074219,3009.339658750483,532.9634857177734,2657.067535715123,0.0,0.0,0.0,0.0,20039.88014553439,3653.1937589135086,0.0,0.0,0.0,0.0,0.0,18164.948862075806,17589.655323028564
2023-10-19,953.1532750577899,0.0,0.0,18136.129897005718,0.0,0.0,3329.5257350076554,0.0,3865.1621831329294,0.0,0.0,0.0,2784.4460773131286,0.0,0.0,0.0,1385.3207230567932,3000.0309595864383,527.6338958740234,2632.6548885152806,0.0,0.0,0.0,0.0,19952.25922645068,3581.2575575415285,0.0,0.0,0.0,0.0,0.0,18095.617206573486,17488.80615234375
